,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-29-2017,4.0,,,,,,,,규정,,,설치방법,수직보호망을 강관비계 등의 바깥면에 설치하는 경우 다음 사항들을 준수하여야 한다.,,,,,,,,,,,
1,C-29-2017,4.0,,,,(1),,,,,규정,m,,"강관비계에 수직보호망을 설치하는 경우에는 <그림 1>과 같이 비계기둥과 띠장간격에 맞추어 수직보호망을 제작․설치하고, 빈 공간이 발생하지 않도록 하여야 한다.",<그림 1>,,,,,,,,,,
2,C-29-2017,4.0,,,,(2),,,,,규정,m,,강관틀 비계에 수직보호망을 설치하는 경우에는 <그림 2>와 같이 수평 지지대 설치간격을 5.5m 이하로 하고 여기에 수직보호망을 견고하게 설치하여야 한다.,<그림 2>,,,,,,,,,,
3,C-29-2017,4.0,,,,(3),,,,,규정,m,,철골구조물에 수직보호망을 설치하는 경우에는 <그림 3>과 같이 수직 지지대를 설치하고 여기에 수직보호망을 견고하게 설치하여야 한다.,<그림 3>,,,,,,,,,,
4,C-29-2017,4.0,,,,(4),,,,,규정,m,,갱폼에 수직보호망을 설치하는 경우에는 <그림 4>와 같이 수평지지대와 수직지지대를 이용하여 빈 공간이 발생하지 않도록 설치하여야 한다.,<그림 4>,,,,,,,,,,
5,C-29-2017,4.0,,,,(5),,,,,규정,m,,"수직 보호망이 설치된 장소 주변에서 용단, 용접 등의 작업이 예상되는 경우에는 반드시 난연 또는 방염성이 있는 수직보호망을 설치하여야 한다.",,,,,,,,,,,
6,C-29-2017,4.0,,,,(6),,,,,규정,m,,"수직․수평지지대에 수직보호망 설치 또는 수직보호망과 수직보호망 사이 연결은 수직보호망의 금속고리나 동등 이상의 강도를 갖는 테두리 부분에서 해야 하며, 고정부분은 쉽게 빠지거나 풀어지지 않는 구조이어야 한다.",,,,,,,,,,,
7,C-29-2017,4.0,,,,(7),,,,,규정,m,,수직 보호망을 지지대에 설치할 때 설치간격은 35cm 이하로 하고 틈새나 처짐이 생기지 않도록 밀실하게 설치하여야 한다.,,,,,,,,,,,
8,C-29-2017,4.0,,,,(8),,,,,규정,m,,수직 보호망을 붙여서 설치하는 때에는 틈이 생기지 않도록 밀실하게 설치하여야 한다.,,,,,,,,,,,
9,C-29-2017,4.0,,,,(9),,,,,규정,m,,"수직 보호망의 고정 긴결재는 인장강도 0.98 kN 이상으로서 긴결방법은 사용 기간 동안 강풍 등 반복되는 외력에 견딜 수 있어야 하고, 긴결재로 케이블 타이와 같은 플라스틱 재료를 사용할 경우에는 끊어지거나 파손되지 않아야 한다.",,,,,,,,,,,
10,C-29-2017,4.0,,,,(10),,,,,규정,m,,수직보호망의 긴결재로 로프를 사용할 경우에는 금속고리 구멍마다 로프가 통과하여 지지대에 감기도록 하여야 한다.,,,,,,,,,,,
11,C-29-2017,4.0,,,,(11),,,,,규정,m,,"통기성이 적은 수직보호망은 예상되는 최대풍압력과 지지대의 내력을 검토하여 벽이음을 보강하고, 벽이음을 일시적으로 해체하는 경우에는 가설 구조물의 전도 위험에 대비하여야 한다.",,,,,,,,,,,
12,C-29-2017,4.0,,,,(12),,,,,규정,m,,"기타 수직보호망을 설치해야 할 구조물의 단부, 모서리 등에는 그 치수에 맞는 수직보호망을 이용하여 빈틈이 없도록 설치하여야 한다.",,,,,,,,,,,
13,C-29-2017,5.0,,,,,,,,규정,,,수직보호망의 관리기준,,,,,,,,,,,,
14,C-29-2017,5.0,,,,(1),,,,,규정,,,"수직보호망을 설치하여 사용하는 중에는 다음 각 호에 따라 안전점검을 실시하고 필요시는 보수, 교체 등의 안전조치를 하여야 한다.",,,,,,,,,,,
15,C-29-2017,5.0,,,,(1),(가),,,,규정,m,,긴결부의 상태는 1개월마다 정기점검을 실시,,,,,,,,,,,
16,C-29-2017,5.0,,,,(1),(나),,,,규정,m,,"폭우, 강풍이 불고 난 후에는 수직보호망, 지지대 등의 이상유무를 점검",,,,,,,,,,,
17,C-29-2017,5.0,,,,(1),(다),,,,규정,m,,"수직보호망 근처에서 용접작업을 한 경우에는 용접불꽃 또는 용단 파편에 의한 망의 손상이 없는지 점검하고, 손상된 경우에는 즉시 교체하거나 보수",,,,,,,,,,,
18,C-29-2017,5.0,,,,(1),(라),,,,규정,m,,수직보호망에 붙은 이물질 등은 깨끗하게 제거,,,,,,,,,,,
