,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-36-2011,4.0,,,,,,,,규정,,,작업대차의 설계․제작 시 검토사항,,,,,,,,,,,,
1,C-36-2011,4.0,4.1,,,,,,,규정,,,하중조건,,,,,,,,,,,,
2,C-36-2011,4.0,4.1,,,(1),,,,,규정,m,,"설계 시 고려하여야하는 하중조건은 자중, 작업하중(작업발판, 거푸집하중, 근로자 무게 등), 충격하중, 풍하중, 장비하중 등으로 구분되며, 하중조합에 의한 최대 발생 응력에 대하여 검토하여야 한다.",,,,,,,,,,,
3,C-36-2011,4.0,4.1,,,(2),,,,,규정,m,,절곡형 작업대차인 경우에는 하부트러스 구조가 교축방향과 교축직각방향일 경우에 대하여 각각 검토하여야 한다.,,,,,,,,,,,
4,C-36-2011,4.0,4.1,,,(3),,,,,규정,m,,작업하중은 상부트러스와 하부트러스에 작용하는 것을 각각 검토하되 이동하중을 적용하여 안전성을 검토하여야 한다.,,,,,,,,,,,
5,C-36-2011,4.0,4.2,,,,,,,규정,,,부재 선정 및 강도 검토,,,,,,,,,,,,
6,C-36-2011,4.0,4.2,,,(1),,,,,규정,m,,"재료는 KS 규격이 정하는 성능 이상의 재료를 사용하여야 하며, 각 재료별 허용응력 이내로 안전이 유지되도록 충분한 크기와 강도를 갖는 부재를 사용하여야 한다.",,,,,,,,,,,
7,C-36-2011,4.0,4.2,,,(2),,,,,규정,m,,"설계도서에는 부재의 배치간격, 치수, 종류 등이 명기되어 있어야 한다.",,,,,,,,,,,
8,C-36-2011,4.0,4.2,,,(3),,,,,규정,m,,"부재별로 압축강도, 인장강도, 전단강도를 검토하여야 하며, 회전이 가능한 작업 대차인 경우에는 상하부 트러스를 연결하는 수직부재에 대하여 비틀림 강도를 검토하여야 한다.",,,,,,,,,,,
9,C-36-2011,4.0,4.3,,,,,,,규정,,,이음 형식별 안전성 검토,,,,,,,,,,,,
10,C-36-2011,4.0,4.3,,,(1),,,,,규정,m,,"부재의 이음은 볼트이음, 용접이음, 핀 이음을 원칙으로 하며, 이음부위의 강도 성능은 본 부재의 강도 이상이 되도록 하여야 한다.",,,,,,,,,,,
11,C-36-2011,4.0,4.3,,,(2),,,,,규정,m,,"이음에는 그 기능별로 필요한 강도를 검토하여야 하며, 최대 발생응력이 그 부재의 허용응력 범위 이내이어야 한다.",,,,,,,,,,,
12,C-36-2011,4.0,4.4,,,,,,,규정,,,전도 안전성 검토,,,,,,,,,,,,
13,C-36-2011,4.0,4.4,,,(1),,,,,규정,m,,"자중, 작업하중 등 하중작용시 편심하중의 작용에 대한 검토를 하여야 한다.",,,,,,,,,,,
14,C-36-2011,4.0,4.4,,,(2),,,,,규정,m,,"편심하중으로 인한 작업대차의 전도를 방지하기 위해서는 적절한 위치에 적합한 중량을 갖는 카운터 웨이트(Counter weight)를 설치하는 등의 조치를 하여야 하며, 카운터 웨이트를 설치한 상태에서 전도에 대한 안전성이 확보되어야 한다.",,,,,,,,,,,
15,C-36-2011,4.0,4.5,,,,,,,규정,,,구동장치 검토,,,,,,,,,,,,
16,C-36-2011,4.0,4.5,,,(1),,,,,규정,m,,"작업대차의 구동 바퀴는 크게 레일식과 타이어식으로 구분되며, 구동바퀴나 구동축이 파손되면 작업대차가 균형을 잃어 작업대차가 전도되는 위험이 있으므로 충분한 강성이 확보되어야 한다.",,,,,,,,,,,
17,C-36-2011,4.0,4.5,,,(2),,,,,규정,m,,구동바퀴와 구동축의 부재는 작업대차의 이동시 편심하중을 받게 되는 경우가 있으므로 편심하중에 대한 검토를 하여야 한다.,,,,,,,,,,,
18,C-36-2011,4.0,4.5,,,(3),,,,,규정,m,,구동장치는 교량이 직선 또는 곡선 등 어떠한 경우에도 이동시 안전성을 확보할 수 있도록 검토되어야 한다.,,,,,,,,,,,
19,C-36-2011,4.0,4.5,,,(4),,,,,규정,m,,유압을 이용한 구동장치의 경우에는 작용되는 하중에 충분한 유압을 갖는 잭을 사용하여야 한다.,,,,,,,,,,,
20,C-36-2011,4.0,4.6,,,,,,,규정,,,기타 유의사항,,,,,,,,,,,,
21,C-36-2011,4.0,4.6,,,(1),,,,,규정,m,,"양단 지지형 작업대차의 경우 일반적으로 상부트러스와 하부트러스를 연장하여 2, 4차선 공용으로 사용되는 경우가 많으므로 가변형인 형태로 사용하는 경우 최대 작업 하중을 고려하여 제작하여야 한다.",,,,,,,,,,,
22,C-36-2011,4.0,4.6,,,(2),,,,,규정,m,,작업대차의 상부구조물과 하부구조물을 연결하는 수직부재들은 주요응력 부재로 충분한 강성이 확보되어야 한다.,,,,,,,,,,,
23,C-36-2011,4.0,4.6,,,(3),,,,,규정,m,,카운터 웨이트의 무게와 위치는 작업 대차의 전도에 대한 안전성과 직결되며 특히 절곡형 작업대차와 회전(Swing)장치를 갖는 작업대차는 작업상황에 따라 작용하는 하중이 변화가 크므로 작업 대차의 이동 형태를 고려하여 안전성을 검토하여야 한다.,,,,,,,,,,,
24,C-36-2011,4.0,4.6,,,(4),,,,,규정,m,,"작업대차에 사용되는 부재와 볼트 등의 재질을 정확하게 명시하여야 하며 조립, 해체가 빈번하게 이루어지는 점을 고려하여 타 용도의 부재와 섞이지 않도록 하여야 한다.",,,,,,,,,,,
25,C-36-2011,5.0,,,,,,,,규정,,,작업대차의 조립작업 시 준수사항,,,,,,,,,,,,
26,C-36-2011,5.0,5.1,,,,,,,규정,,,조립작업 순서 및 고려사항,,,,,,,,,,,,
27,C-36-2011,5.0,5.1,,,(1),,,,,규정,m,,"작업대차는 상부트러스 구조, 마스트 및 하부트러스 구조로 구분 할 수 있으며, 그 외에 카운터 웨이트, 작업발판, 전동기계기구, 인양기구 등이 있다.",,,,,,,,,,,
28,C-36-2011,5.0,5.1,,,(2),,,,,규정,m,,"작업대차의 조립은 상부트러스, 마스트, 하부트러스, 부속 기계기구 등의 순서를 원칙으로 하되 작업대차의 형식에 따라 다소 차이가 있을 수 있기 때문에 작업 전에 작업계획서를 작성하여 감리․감독자의 승인을 받아야 한다.",,,,,,,,,,,
29,C-36-2011,5.0,5.1,,,(3),,,,,규정,m,,상부 트러스는 교량 슬래브 상부에서 조립한 후 구동장치인 바퀴를 조립하여야 한다.,,,,,,,,,,,
30,C-36-2011,5.0,5.1,,,(4),,,,,규정,m,,이때 상부트러스에는 전도를 방지하기 위하여 적정 중량의 카운터 웨이트를 설치하여야 한다.,,,,,,,,,,,
31,C-36-2011,5.0,5.1,,,(5),,,,,규정,m,,마스트와 하부트러스는 지상에서 조립하여 크레인 등으로 인양하여 상부트러스와 연결 조립하여야 한다.,,,,,,,,,,,
32,C-36-2011,5.0,5.1,,,(6),,,,,규정,m,,하부트러스에도 필요시 카운터 웨이트를 미리 설치하여 인양 및 조립 작업 중 전도를 방지하여야 한다.,,,,,,,,,,,
33,C-36-2011,5.0,5.1,,,(7),,,,,규정,m,,본 구조체의 조립이 완료되면 각종 기계기구 및 작업발판을 조립하고 시운전을 하여 안전상태를 확인한다.,,,,,,,,,,,
34,C-36-2011,5.0,5.1,,,(8),,,,,규정,m,,해체작업은 조립작업의 역순으로 수행하는 것을 원칙으로 하여야 한다.,,,,,,,,,,,
35,C-36-2011,5.0,5.2,,,,,,,규정,,,조립작업 전 준수사항,,,,,,,,,,,,
36,C-36-2011,5.0,5.2,,,(1),,,,,규정,m,,작업현장에서의 부재의 반․출입 경로 및 방법을 정하여야 한다.,,,,,,,,,,,
37,C-36-2011,5.0,5.2,,,(2),,,,,규정,m,,부재의 적재 및 조립 장소를 정하고 해당 장소에 평탄 작업을 수행하여야 한다.,,,,,,,,,,,
38,C-36-2011,5.0,5.2,,,(3),,,,,규정,m,,작업대차를 조립하기 위한 인양장비는 정격하중 이내에서 모든 부재를 인양할 수 있도록 충분한 용량의 크레인을 선정하여야 한다,,,,,,,,,,,
39,C-36-2011,5.0,5.2,,,(4),,,,,규정,m,,"크레인의 작업위치는 부재 인양작업 시 전도의 우려가 없는 안전한 장소를 선정하여야 하며 필요시 지반다짐, 철판 보강 등 크레인의 전도를 방지하기 위한 조치를 하여야 한다.",,,,,,,,,,,
40,C-36-2011,5.0,5.2,,,(5),,,,,규정,m,,부재의 이음형식을 검토하여 조립에 필요한 공구의 종류를 정하고 공구의 목록을 작성하여야 한다.,,,,,,,,,,,
41,C-36-2011,5.0,5.2,,,(6),,,,,규정,m,,"투입인원 현황을 파악하고 이에 필요한 기술자를 배치하며, 관리감독자를 지정하여야 한다.",,,,,,,,,,,
42,C-36-2011,5.0,5.2,,,(7),,,,,규정,m,,"조립․해체작업 중 고압전선로, 인근구조물 등 지상 장애물 유무에 대하여 검토하고 이에 대한 조치를 하여야 한다.",,,,,,,,,,,
43,C-36-2011,5.0,5.2,,,(8),,,,,규정,m,,조립․해체작업에 필요한 전기시설을 확보하여야 한다.,,,,,,,,,,,
44,C-36-2011,5.0,5.2,,,(9),,,,,규정,m,,"작업 중 근로자가 착용할 수 있도록 안전모, 안전화 등 개인보호구를 준비하여야 한다.",,,,,,,,,,,
45,C-36-2011,5.0,5.2,,,(10),,,,,규정,m,,조립․해체작업 시에는 관리감독자를 지정하고 그의 지시에 따르도록 하여야 한다.,,,,,,,,,,,
46,C-36-2011,5.0,5.2,,,(11),,,,,규정,m,,"작업대차의 부재는 사전에 손상, 균열, 파손 등의 이상 유무를 확인하고 이상이 있는 경우에는 이를 반출하여야 한다.",,,,,,,,,,,
47,C-36-2011,5.0,5.3,,,,,,,규정,,,조립작업 중 준수사항,,,,,,,,,,,,
48,C-36-2011,5.0,5.3,,,(1),,,,,규정,m,,구조물의 조립,,,,,,,,,,,
49,C-36-2011,5.0,5.3,,,(1),(가),,,,규정,s,,바람이 심하게 부는 등 악천후 시에는 조립작업을 금지하여야 한다.,,,,,,,,,,,
50,C-36-2011,5.0,5.3,,,(1),(나),,,,규정,s,,조립작업 시에는 안전수칙을 준수하며 안전장구를 활용하여야 한다.,,,,,,,,,,,
51,C-36-2011,5.0,5.3,,,(1),(다),,,,규정,s,,작업대차 부품의 재사용 시에는 이상 유무를 확인한 후 사용하여야 한다.,,,,,,,,,,,
52,C-36-2011,5.0,5.3,,,(1),(라),,,,규정,s,,"교량의 상판 또는 주행레일의 수평정도를 점검하고 주행레일을 연결하는 볼트, 못, 기타 연결부품의 상태를 확인하여야 한다.",,,,,,,,,,,
53,C-36-2011,5.0,5.3,,,(1),(마),,,,규정,s,,각 부재의 볼트 연결부는 규격에 맞는 볼트를 사용하여야 하며 특히 트러스 구조물에서 볼트 미체결은 구조물 붕괴의 원인이 될 수 있으므로 볼트의 체결 여부를 철저히 확인하여야 한다.,,,,,,,,,,,
54,C-36-2011,5.0,5.3,,,(1),(바),,,,규정,s,,작업대차에 장착된 크레인의 줄걸이용 훅에는 해지장치가 부착되어 있어야 한다.,,,,,,,,,,,
55,C-36-2011,5.0,5.3,,,(1),(사),,,,규정,s,,"작업대차의 조립용 볼트, 너트, 고정 핀 등은 종류 및 수량이 많은 점을 고려하여 작업개시 전에 사용개소를 검토하여 종류별로 수량을 충분히 확보하고 철저하게 체결하여야 한다.",,,,,,,,,,,
56,C-36-2011,5.0,5.3,,,(2),,,,,규정,m,,기계부의 설치,,,,,,,,,,,
57,C-36-2011,5.0,5.3,,,(2),(가),,,,규정,s,,"기계구동판 및 감속기, 전동기 브레이크 등의 볼트 조임 상태를 확인하여야 한다.",,,,,,,,,,,
58,C-36-2011,5.0,5.3,,,(2),(나),,,,규정,s,,오일 누유여부를 확인하고 필요하다면 교환 또는 보충하여야 한다.,,,,,,,,,,,
59,C-36-2011,5.0,5.3,,,(2),(다),,,,규정,s,,전동기 부분은 깨끗이 청소되어야 한다.,,,,,,,,,,,
60,C-36-2011,5.0,5.3,,,(2),(라),,,,규정,s,,"권과방지장치, 과부하방지장치, 유압식인 경우 안전밸브 등 각종 안전장치의 부착 여부를 확인하여야 한다.",,,,,,,,,,,
61,C-36-2011,5.0,5.3,,,(2),(마),,,,규정,s,,"안전장치는 어떠한 일이 있어도 제거 또는 변칙적으로 사용해서는 안되며, 이상이 있을 때는 즉시 교체 또는 정비한 후에 사용하여야 한다.",,,,,,,,,,,
62,C-36-2011,5.0,5.3,,,(2),(바),,,,규정,s,,기타 부속품의 손망실 상태를 확인하고 필요시 교환 또는 수리하여야 한다.,,,,,,,,,,,
63,C-36-2011,5.0,5.3,,,(3),,,,,규정,m,,전기 배선,,,,,,,,,,,
64,C-36-2011,5.0,5.3,,,(3),(가),,,,규정,s,,"케이블 외피부분에 절연피복 손상, 갈라짐, 탄화 등 이상 여부를 점검하여야 한다.",,,,,,,,,,,
65,C-36-2011,5.0,5.3,,,(3),(나),,,,규정,s,,케이블이 견고히 고정되었는지 여부를 점검하여야 한다.,,,,,,,,,,,
66,C-36-2011,5.0,5.3,,,(3),(다),,,,규정,s,,"제어반 내부의 모든 배선은 주위 온도조건에 적합하고, 정격 전류에 충분한 절연전선을 사용하여야 한다.",,,,,,,,,,,
