,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-10-2016,4.0,,,,,,,,정보,,,작업계획 수립 시 검토사항,,,,,,,,,,,,
1,C-10-2016,4.0,,,,(1),,,,,정보,,,I.L.M공법의 시공 순서는 <그림 3>과 같다.,<그림 3>,,,,,,,,,,
2,C-10-2016,4.0,,,,(2),,,,,정보,,,공사현장의 제반 여건과 설계도서에서 정하고 있는 작업 단계별 작업 방법이 부합하고 공사용 장비 적용상의 문제가 없는지 검토한 후 구체적인 작업 계획을 수립하여 감리원의 승인을 받아야 한다.,,,,,,,,,,,
3,C-10-2016,4.0,,,,(3),,,,,정보,,,작업계획서는 본 공법에 대한 이해와 경험을 갖춘 자가 수립하여야 하며 공사 중에는 계획서의 내용 이행 여부를 수시로 확인하여야 한다.,,,,,,,,,,,
4,C-10-2016,4.0,,,,(4),,,,,정보,,,추진코(Nose) 및 강제 거푸집 등은 반입해서 사용하기 전에 전문가가 구조적 안전성 및 부재의 결함·손상여부를 확인하여야 한다.,,,,,,,,,,,
5,C-10-2016,4.0,,,,(5),,,,,정보,,,장비의 반입·반출 등 크레인을 사용하여 조립 및 해체작업을 하는 경우에는 작업 방법 및 순서 등이 포함된 중량물 취급 작업계획을 수립하고 이를 당해 근로자에게 주지시켜야 한다.,,,,,,,,,,,
6,C-10-2016,5.0,,,,,,,,규정,,,가시설물 제작 및 설치 안전작업,,,,,,,,,,,,
7,C-10-2016,5.0,5.1,,,,,,,규정,,,제작장,,,,,,,,,,,,
8,C-10-2016,5.0,5.1,5.1.1,,,,,,정보,,m,작업개요,"세그먼트(Segement) 길이 2~3배(1개 스판 50%)의 평탄하고 견고한 지반 위에 가설 교각, 압출 장비 등을 설치하여야 한다",<그림 4>,,,,,,,,,,
9,C-10-2016,5.0,5.1,5.1.2,,,,,,규정,,,작업시 준수사항,,,,,,,,,,,,
10,C-10-2016,5.0,5.1,5.1.2,,(1),,,,,규정,m,,"주형 제작장의 위치는 설계단계에서 압출 진행 방향, 인접한 도로 상황, 추진 코 및 경간의 길이, 제작장의 길이, 주형의 전도에 대한 안전성 등을 종합적으로 고려하여 적절하게 결정하여야 한다.",,,,,,,,,,,
11,C-10-2016,5.0,5.1,5.1.2,,(2),,,,,규정,m,,제작장은 평탄성을 유지하여야 하며 부등침하가 발생하지 않도록 충분한 기초지반의 지지력이 확보되어야 한다.,,,,,,,,,,,
12,C-10-2016,5.0,5.1,5.1.2,,(3),,,,,규정,m,,절토사면은 필요시 부석의 낙하나 미끄러짐(Sliding) 방지를 위하여 사면 보호 조치를 하여야 한다.,,,,,,,,,,,
13,C-10-2016,5.0,5.1,5.1.2,,(4),,,,,규정,m,,공법의 특성상 동일 장소에서 1세그멘트씩 반복하여 제작 시공하므로 제작 장의 위치오차는 주형이 제작될수록 누적되어 전체 교량의 선형에 영향을 미치므로 슬라이딩 레일(Sliding rail) 설치 시 오차가 발생되지 않도록 주의하여야 한다.,,,,,,,,,,,
14,C-10-2016,5.0,5.1,5.1.2,,(5),,,,,규정,m,,파일항타 및 장비 작업 시 회전 및 이동에 의한 협착재해를 예방하기 위하여 구획을 설정 근로자를 통제하고 관리감독자를 배치하여야 한다.,,,,,,,,,,,
15,C-10-2016,5.0,5.1,5.1.2,,(6),,,,,규정,m,,되메우기 시에도 장비 작업 반경 등을 고려하여 구획을 설정하고 관리감독 자를 배치하여야 한다.,,,,,,,,,,,
