,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-93-2013,4.0,,,,,,,,정보,,,우물통 기초 공법의 시공 순서,,,,,,,,,,,,
1,C-93-2013,4.0,,,,(1),,,,,정보,m,,거치식 우물통기초공법의 시공순서는 다음과 같다.,<그림 1>,,,,,,,,,,
2,C-93-2013,4.0,,,,(2),,,,,정보,m,,침강식 우물통기초공법의 시공순서는 다음과 같다.,<그림 2>,,,,,,,,,,
3,C-93-2013,5.0,,,,,,,,규정,,s,우물통기초 시공 전 안전조치 사항,,,,,,,,,,,,
4,C-93-2013,5.0,,,,(1),,,,,규정,m,,근로자의 위험을 방지하기 위하여 사업주는 사전에 다음의 내용에 관련한 작업계획서의 작성 및 작업지휘자를 지정하여야 하며 해당 근로자에게 안전한 작업방법 및 순서를 교육하여야 한다.,,,,,,,,,,,
5,C-93-2013,5.0,,,,(1),(가),,,,규정,s,,차량계 하역운반기계 작업,,,,,,,,,,,
6,C-93-2013,5.0,,,,(1),(나),,,,규정,s,,굴착면의 높이가 2미터 이상 지반의 굴착작업,,,,,,,,,,,
7,C-93-2013,5.0,,,,(1),(다),,,,규정,s,,중량물의 취급작업,,,,,,,,,,,
8,C-93-2013,5.0,,,,(1),(라),,,,규정,s,,우물통기초의 설치작업,,,,,,,,,,,
9,C-93-2013,5.0,,,,(2),,,,,규정,m,,단위공종별 작업을 시작하기 전에는 위험성평가를 실시하고 세부 단위작업별 허용 가능한 위험범위 이내가 되도록 작업방법을 개선한 후가 아니면 작업하지 않도록 하여야 한다.,,,,,,,,,,,
10,C-93-2013,5.0,,,,(3),,,,,규정,m,,"공사 착수 전에 본 공사 시행으로 인한 인접 제반 시설물 및 지장물에 피해가 없도록 안전대책을 수립함은 물론 이에 대한 현황을 면밀히 조사, 기록, 표시하여야 하며, 인접 제반 시설물의 관계기관에게 확인시킨다.",,,,,,,,,,,
11,C-93-2013,5.0,,,,(4),,,,,규정,m,,시공 전 설계도서와 현장조건이 일치하는지의 여부를 확인하고 다음의 사항들을 사전에 검토하여 안전한 시공이 되도록 하여야 한다.,,,,,,,,,,,
12,C-93-2013,5.0,,,,(4),(가),,,,규정,s,,공사용지 사용 확보,,,,,,,,,,,
13,C-93-2013,5.0,,,,(4),(나),,,,규정,s,,"공사용 자재 운반, 적치",,,,,,,,,,,
14,C-93-2013,5.0,,,,(4),(다),,,,규정,s,,지질층 시추조사표 검토,,,,,,,,,,,
15,C-93-2013,5.0,,,,(4),(라),,,,규정,s,,시공기계·기구 선정 등,,,,,,,,,,,
16,C-93-2013,5.0,,,,(5),,,,,규정,m,,"관리감독자는 우물통기초공법을 시공함에 있어 필요로 한 안전한 작업방법 및 순서에 대하여 교육을 받지 않은 근로자는 작업에 투입시키지 않아야 하며, 작업 중 근로자의 떨어짐 또는 끼임 등의 위험이 있다고 판단되는 때에는 작업을 중지하여야 한다.",,,,,,,,,,,
17,C-93-2013,5.0,,,,(6),,,,,규정,m,,"우물통 거치 전에 관계기관과 협조하여 항로에 지장이 없도록 하며, 선박사고에 대비하여 관계기관과 비상연락망을 구축하여야 한다.",,,,,,,,,,,
18,C-93-2013,6.0,,,,,,,,규정,,,"우물통기초(거치식, 침강식) 공통 안전조치 사항",,,,,,,,,,,,
19,C-93-2013,6.0,,,,(1),,,,,규정,m,,"작업 중에는 공사장 내부에 외부인의 출입을 통제하여 안전사고를 미연에 예방하고, 현장상황에 적합한 안전시설을 설치해야 한다.",,,,,,,,,,,
20,C-93-2013,6.0,,,,(2),,,,,규정,m,,"수시로 일기예보를 확인하여 파고가 높거나 풍속이 클 것으로 예상되는 경우에는 작업을 시작하지 아니 하여야 하며, 작업 중 예상하지 못한 기상악화가 있는 경우에는 작업을 중지하여야 한다.",,,,,,,,,,,
21,C-93-2013,6.0,,,,(3),,,,,규정,m,,예인선의 흘수(수면으로부터 선체의 가장 깊은 곳까지의 연직 거리) 및 경심(기울어져 있는 선박의 회전 중심) 위치를 수시로 점검하여 수상운송 중의 안전에 만전을 기한다.,,,,,,,,,,,
22,C-93-2013,6.0,,,,(4),,,,,규정,m,,수상 주항로 이동 시에는 통선 등으로 선박 통제를 철저히 하고 운항로에는 유도표시를 설치하여 수상에서의 안전사고를 방지하여야 한다.,,,,,,,,,,,
23,C-93-2013,6.0,,,,(5),,,,,규정,m,,우물통기초 공사 시 다음의 사항을 검토하여 떨어짐 및 익사 관련 재해를 방지하여야 한다.,,,,,,,,,,,
24,C-93-2013,6.0,,,,(5),(가),,,,규정,s,,바지선 상의 작업 중 떨어짐 및 익사 등의 재해를 방지하기 위하여 안전난간의 설치 및 구명조끼를 비치하고 근로자의 투입현황판을 게시하여 두어야 한다.,,,,,,,,,,,
25,C-93-2013,6.0,,,,(5),(나),,,,규정,s,,"관리감독자는 정박선이 심하게 움직일 때 선체난간, 연결로프 주위 등에서의 근로자를 관리 통제하여야 한다.",,,,,,,,,,,
26,C-93-2013,6.0,,,,(5),(다),,,,규정,s,,바지선에 장비를 싣고 내릴 때는 밀물과 썰물을 고려하여 안전한 작업이 이루어질 수 있도록 하여야 한다.,,,,,,,,,,,
27,C-93-2013,6.0,,,,(5),(라),,,,규정,s,,우물통 내부의 급작스런 침수로 인한 근로자의 익사 등의 재해를 방지 하기 위하여 우물통 내부의 누수 여부를 항상 조사하고 누수발생시 즉시 작업을 중단하고 급결 그라우팅 주입 등의 차수조치를 하여야 한다.,,,,,,,,,,,
28,C-93-2013,6.0,,,,(5),(마),,,,규정,s,,"우물통 내부에는 침투수를 양수할 수 있도록 배수펌프 등의 양수설비를 갖추어두어야 하며, 항상 양호한 상태로 유지관리하여야 한다.",<그림 3>,,,,,,,,,,
29,C-93-2013,6.0,,,,(6),,,,,규정,m,,우물통기초 공사 시 다음의 사항을 검토하여 장비 관련 재해를 방지하여야 한다.,,,,,,,,,,,
30,C-93-2013,6.0,,,,(6),(가),,,,규정,s,,"바지선과 예인선의 부딪힘, 근로자의 끼임 등에 의한 재해를 방지하기 위하여 고무타이어 등의 충격 흡수재를 설치하여야 한다.",,,,,,,,,,,
31,C-93-2013,6.0,,,,(6),(나),,,,규정,s,,장비 간 고정을 위한 로프를 찾기 쉬운 장소에 비치하여야 한다.,,,,,,,,,,,
32,C-93-2013,6.0,,,,(6),(다),,,,규정,s,,비상시에 선박 고정용 로프를 절단할 수 있는 도끼나 적절한 도구를 사용하기 쉬운 장소에 비치하여야 한다.,,,,,,,,,,,
33,C-93-2013,6.0,,,,(6),(라),,,,규정,s,,반입되는 장비 및 자재의 하역작업은 중량 및 적재상태 등을 고려하여 적절한 하역방법을 선정하여야 한다.,,,,,,,,,,,
34,C-93-2013,6.0,,,,(6),(마),,,,규정,s,,하역작업 시에는 신호수를 배치하여 정해진 신호에 따라야 하며 신호는 장비운전원이 잘 볼 수 있는 곳에서 하여야 한다.,,,,,,,,,,,
35,C-93-2013,6.0,,,,(6),(바),,,,규정,s,,수상 장비 조종원은 유자격자가 운행할 수 있도록 안전실명제를 실시하여야 한다.,,,,,,,,,,,
36,C-93-2013,6.0,,,,(6),(사),,,,규정,s,,"인양 크레인, 크람쉘, 배치플랜트 등의 장비를 바지선에 반입할 경우에는 해당 장비이력카드를 확인하고 관련 법령에 의한 정기검사 등의 이력을 확인하여야 한다.",,,,,,,,,,,
37,C-93-2013,6.0,,,,(6),(아),,,,규정,s,,"우물통기초 공사 중에 이용되는 콘크리트 타설장비, 인양 및 운반장비, 작업대, 양생설비, 동력과 조명 및 배수설비, 굴착 및 침설설비, 환기설비 등의 안전관리 지침을 사전에 숙지하고 공사 중에는 정기적으로 점 검과 보수를 실시하여 안전하게 작업이 수행되도록 하여야 한다.","<그림 4>, <그림 5>",,,,,,,,,,
38,C-93-2013,6.0,,,,(7),,,,,규정,m,,우물통기초 공사 시 다음의 사항을 검토하여 굴착 시 발파 관련 재해를 방지하여야 한다.,,,,,,,,,,,
39,C-93-2013,6.0,,,,(7),(가),,,,규정,s,,화약이나 폭약을 장전하는 경우에는 그 부근에서 화기를 사용하거나 흡연을 하지 않도록 유의하여야 한다.,,,,,,,,,,,
40,C-93-2013,6.0,,,,(7),(나),,,,규정,s,,화약류 관리·보안 책임자는 반드시 현장상황을 고려해서 위험구역을 결정하고 점화 전에 안전한 장소로 대피하여 위험구역에 아무도 없다는 것을 확인한 후 발파작업을 시행하여야 한다.,,,,,,,,,,,
41,C-93-2013,6.0,,,,(7),(다),,,,규정,s,,"강우, 낙뢰 시에는 작업을 중단하고 화약 등을 화약고에 안전하게 입고하여야 한다.",,,,,,,,,,,
