,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-17-2011,4.0,,,,,,,,정보,,,경량철골 천장공사 일반사항,,,,,,,,,,,,
1,C-17-2011,4.0,4.1,,,,,,,정보,,,시공순서,,,,,,,,,,,,
2,C-17-2011,4.0,4.1,,,(1),,,,,정보,m,,경량철골 천장공사 중 M-BAR 석고보드공법의 시공순서는〈그림4>와 같다.,<그림 4>,,,,,,,,,,
3,C-17-2011,4.0,4.2,,,,,,,정보,,,시공관리 일반사항,,,,,,,,,,,,
4,C-17-2011,4.0,4.2,,,,(가),,,,정보,m,,시공 전 관리사항,,,<표_UD 1>,,,,,,,,
5,C-17-2011,4.0,4.2,,,,(나),,,,정보,m,,시공 중 관리 사항,,,<표_UD 2>,,,,,,,,
6,C-17-2011,5.0,,,,,,,,정보,,,작업계획 수립 시 검토사항,,,,,,,,,,,,
7,C-17-2011,5.0,,,,(1),,,,,정보,m,,"작업계획은 작업장의 제반 여건과 설계도서(설계도면, 시방서 등)에서 정하고 있는 작업별 작업방법 및 절차에 부합하여야 한다.",,,,,,,,,,,
8,C-17-2011,5.0,,,,(2),,,,,정보,m,,설치작업 전 세부 작업공종 단위별 위험성평가를 실시하여 작업계획서를 작성하고 이에 따라 작업하여야 한다.,,,,,,,,,,,
9,C-17-2011,5.0,,,,(3),,,,,정보,,,작업계획서 수립 시 다음 사항을 검토하여 반영하여야 한다.,,,,,,,,,,,
10,C-17-2011,5.0,,,,(3),(가),,,,정보,m,,"운반경로, 운반물량, 차량 적재 및 결속방법, 상·하차 시 안전작업, 부재 적재장소 확보 등이 포함된 중량물의 취급작업계획, 차량계 하역운반기계작업계획",,,,,,,,,,,
11,C-17-2011,5.0,,,,(3),(나),,,,정보,m,,작업층으로의 양중계획 및 층 내부 소운반 계획,,,,,,,,,,,
12,C-17-2011,5.0,,,,(3),(다),,,,정보,m,,근로자 동원 및 작업반 구성 등 공종별 인원투입계획,,,,,,,,,,,
13,C-17-2011,5.0,,,,(3),(라),,,,정보,m,,"종류, 규격, 성능, 사용방법, 방호장치설치계획 등의 기계·기구 사용계획",,,,,,,,,,,
14,C-17-2011,5.0,,,,(3),(마),,,,정보,m,,"공종별 안전가시설물 사용 및 설치계획(작업발판, 안전난간, 안전통로, 덮개, 사다리 등)",,,,,,,,,,,
15,C-17-2011,5.0,,,,(3),(바),,,,정보,m,,근골격계질환 예방계획,,,,,,,,,,,
16,C-17-2011,5.0,,,,(3),(사),,,,정보,m,,"감전재해 방지계획(소요전기용량 산정, 가설전선 배선계획, 접지 및 누전차단기 설치계획, 자동전격방지장치 부착 등)",,,,,,,,,,,
17,C-17-2011,5.0,,,,(3),(아),,,,정보,m,,"보호구 지급계획 (안전모, 안전화, 안전대, 방진마스크, 보안경 등)",,,,,,,,,,,
18,C-17-2011,5.0,,,,(3),(자),,,,정보,m,,"해체 시 해체방법·순서, 보강방법, 기계·공구의 선정, 해체물 반출 경로 선정을 포함한 해체계획 또는 폐자재 처리계획",,,,,,,,,,,
19,C-17-2011,5.0,,,,(4),,,,,정보,m,,작업계획서는 공사에 대한 이해와 경험을 갖춘 자가 수립하여야 하며 공사 중에는 작업책임자가 계획서의 내용에 의한 안전시공 실시 여부를 확인하여야 한다.,,,,,,,,,,,
20,C-17-2011,5.0,,,,(5),,,,,정보,m,,기타 경량철골 천장공사에 따른 품질 및 시공 등 전반에 관한 사항은 국토 해양부의 건축공사 표준시방서에 준한다.,,,,,,,,,,,
21,C-17-2011,6.0,,,,,,,,규정,,,경량철골 천장공사 작업별 안전조치 사항,,,,,,,,,,,,
22,C-17-2011,6.0,6.1,,,,,,,규정,,,부재 운반 및 적재시 안전조치 사항,,,,,,,,,,,,
23,C-17-2011,6.0,6.1,,,(1),,,,,규정,m,,"건설용 리프트, 고소사다리 차, 이동식크레인 등 작업에 적정한 양중장비를 선정하여 부재의 현장 반입은 작업공정 순서에 맞게 이루어져야 하며, 불필요한 과다 반입과 소운반을 최소화시켜야 한다.",,,,,,,,,,,
24,C-17-2011,6.0,6.1,,,(2),,,,,규정,m,,"양중장비 선정 시에는 차량 진입동선 분석, 자재 대기장소 선정, 공정별 반입 자재량 결정, 자재 양중량 분석, 자재별 포장단위 등을 파악하여 최적의 자재 투입이 이루어질 수 있도록 하여야 하며, 지게차·작업대차 등 양중 지원장비도 함께 계획되어야 한다.",,,,,,,,,,,
25,C-17-2011,6.0,6.1,,,(3),,,,,규정,m,,건축물 내부 부재 소운반 시에는 <그림 5>와 같이 부재별 형상에 적합한 소운반 장비를 선정하고 사용하여야 한다.,<그림 5>,,,,,,,,,,
26,C-17-2011,6.0,6.1,,,(4),,,,,규정,m,,부재 적재장소는 근로자의 통행에 불편을 주지 않고 타 작업에 간섭이 되지 않는 위치를 선정하여야 한다.,,,,,,,,,,,
27,C-17-2011,6.0,6.2,,,,,,,규정,,,작업 전 확인사항,,,,,,,,,,,,
28,C-17-2011,6.0,6.2,,,(1),,,,,규정,m,,"당일 시공요구량 적정여부, 작업방법 및 순서, 타공정과의 간섭 여부 등 작업 계획의 적정성을 확인하여야 한다.",,,,,,,,,,,
29,C-17-2011,6.0,6.2,,,(2),,,,,규정,m,,"작업방법, 새로운 기계·기구의 올바른 사용방법 등에 대한 근로자의 안전교육 실시여부 및 건강상태, 적정한 개인보호구 지급여부를 확인하여야 한다.",,,,,,,,,,,
30,C-17-2011,6.0,6.2,,,(3),,,,,규정,m,,"작업장 및 통로주변 개구부 등의 안전난간, 덮개 등 방호시설 설치여부와 통로의 바닥상태 등을 확인하고, 안전표지(금지, 경고, 지시, 안내)를 부착하여야 한다.",,,,,,,,,,,
31,C-17-2011,6.0,6.2,,,(4),,,,,규정,m,,작업에 적합한 안전한 구조의 작업발판 확보 여부를 확인하여야 한다.,,,,,,,,,,,
32,C-17-2011,6.0,6.2,,,(5),,,,,규정,m,,"드릴, 절단기 등 기계·기구의 방호장치 손상여부 및 부착상태 확인과 외함 접지, 누전차단기 설치 등을 확인하여야 한다.",,,,,,,,,,,
33,C-17-2011,6.0,6.2,,,(6),,,,,규정,m,,"가연성·인화성물질 제거, 밀폐공간 환기, 유기용제 사용법, 소화기 사용법 및 대피요령 등 화재예방에 대하여 확인하여야 한다.",,,,,,,,,,,
34,C-17-2011,6.0,6.3,,,,,,,규정,,,경량철골천장틀 설치작업,,,,,,,,,,,,
35,C-17-2011,6.0,6.3,,,(1),,,,,규정,m,,"자재운반 작업 시에는 근골격계 질환예방을 위한 운반물 무게의 적정성이 유지(남자 20~30㎏f, 여자 10~15㎏f이하)되어야 하며, 5㎏f이상의 자재를 들어서 운반하는 경우 취급물품에 대하여 작업근로자가 쉽게 알아볼 수 있도록 물품의 중량과 무게중심에 대하여 작업장 주변에 안내표시를 하여야 한다.",,,,,,,,,,,
36,C-17-2011,6.0,6.3,,,(2),,,,,규정,m,,작업발판 설치 및 사용시에는 다음사항을 준수하여야 한다.,,,,,,,,,,,
37,C-17-2011,6.0,6.3,,,(2),(가),,,,규정,s,,작업발판 설치 시에는 KOSHA GUIDE C-8-2010(작업발판 설치 및 사용 안전 지침)의 규정에 따른다.,,,,,,,,,,,
38,C-17-2011,6.0,6.3,,,(2),(나),,,,규정,s,,"작업발판 설치 전 작업장소는 정리정돈하여야 한다. 자재 정리정돈 시에는 합판, 석고보드, M-BAR 철물 등은 난간 또는 가시설물에 기대어 세워두지 않아야 하며, 긴면이 바닥과 접하도록 하여 받침목을 대고 바닥에 눕혀 적재하여야 한다.",,,,,,,,,,,
39,C-17-2011,6.0,6.3,,,(3),,,,,규정,,,"앵커, 행거, 달대, M-BAR 등 경량철골천장틀 설치작업 시에는 다음사항을 준수하여야 한다.",,,,,,,,,,,
40,C-17-2011,6.0,6.3,,,(3),(가),,,,규정,m,,"천장 먹놓기 작업 시에는 이동식비계 등을 사용하고, 사다리를 사용하여서는 안된다.",,,,,,,,,,,
41,C-17-2011,6.0,6.3,,,(3),(나),,,,규정,m,,철물작업 시 손의 베임 등을 방지하기 위하여 장갑을 착용하여야 한다.,,,,,,,,,,,
42,C-17-2011,6.0,6.3,,,(3),(다),,,,규정,m,,"경량철골 천장틀 설치 시에는 천장 높이가 높은 경우에는 비계 등을 조립하여 작업발판을 설치하여야 하며 작업발판 위에 말비계, 사다리 등을 설치하여 작업하여서는 안된다.",,,,,,,,,,,
43,C-17-2011,6.0,6.3,,,(3),(라),,,,규정,m,,전동드릴 사용시에는 드릴비트의 용도 및 드릴비트가 빠지지 않도록 작업 전 확인하여야 한다.,,,,,,,,,,,
44,C-17-2011,6.0,6.3,,,(3),(마),,,,규정,m,,앵커 설치를 위한 드릴작업 등 상향 작업시에는 보안경과 안전모를 항상 착용하여야 한다.,,,,,,,,,,,
45,C-17-2011,6.0,6.3,,,(3),(바),,,,규정,m,,"절단기 사용시에는 숫돌의 최고 사용회전속도 초과 사용을 금지하고, 방호장치의 부착을 확인하여야 하며, 화재예방을 위하여 불티 비산방지설비와 소화기를 비치하여야 한다.",,,,,,,,,,,
46,C-17-2011,6.0,6.3,,,(3),(사),,,,규정,m,,"타정 총 사용 시에는 철물의 두께 및 바탕면의 재질을 확인하고, 눈높이에서 수평이 유지된 상태에서 작업하여야 한다.",,,,,,,,,,,
47,C-17-2011,6.0,6.3,,,(3),(아),,,,규정,m,,타정 총 등 화약을 사용하는 공구는 별도의 보관장소를 마련하고 보관하여야 한다.,,,,,,,,,,,
48,C-17-2011,6.0,6.4,,,,,,,규정,,,천장재 부착작업,,,,,,,,,,,,
49,C-17-2011,6.0,6.4,,,(1),,,,,규정,m,,"천장재는 상, 하부를 구분하여 설치하여야 하며, 고정 전에 공구를 잡은 상태에서 한손으로 뒤집지 않도록 하여야 한다.",,,,,,,,,,,
50,C-17-2011,6.0,6.4,,,(2),,,,,규정,m,,"나사못으로 천장재 고정 시에는 대각선으로 고정 후 나머지를 고정하여야 하며, 양손을 사용하여야 한다.",,,,,,,,,,,
51,C-17-2011,6.0,6.4,,,(3),,,,,규정,m,,"타카 건 사용 시에는 사람을 향하지 않도록 주지시켜야하며, 이동시에는 잠금 장치를 하여야 한다.",,,,,,,,,,,
52,C-17-2011,6.0,6.4,,,(4),,,,,규정,m,,공기압 타카 건 사용 시에는 공기압축기 등 압력용기 반입 전 이상여부를 확인하여야 한다.,,,,,,,,,,,
53,C-17-2011,6.0,6.4,,,(5),,,,,규정,m,,타카 건 사용 시에는 해당 제조사에서 정하는 메뉴얼을 숙지하고 정하는 바에 따라 작업하여야 한다.,,,,,,,,,,,
54,C-17-2011,6.0,6.4,,,(6),,,,,규정,m,,"타카 건 사용 시에는 낙하격발안전장치, 방아쇠안전장치, 밀착압력장치 등을 확인하고 안전장치를 임의로 해제하여서는 아니 된다.",<그림 6>,,,,,,,,,,
55,C-17-2011,6.0,6.4,,,(7),,,,,규정,m,,"천장재 고정 시에는 2인 1조로 작업하여야 하며, 천장재 부착작업 시에는 뒤로 물러나며 작업하지 않도록 하여야 한다.",,,,,,,,,,,
56,C-17-2011,6.0,6.4,,,(8),,,,,규정,m,,"전동드릴 사용 시 손목이 비틀리지 않도록 단단히 손잡이를 잡은 상태에서 작업하여야 하며, 천장재 절단 시에는 길이를 측정하여 하부에서 절단한 후에 천장 고정 작업을 하여야 한다.",,,,,,,,,,,
57,C-17-2011,6.0,6.4,,,(9),,,,,규정,m,,"머리위에서 행하는 작업은 연속작업시간을 제한하고 적절한 휴식시간을 부여하여야 하며, 드릴 등의 기계도구는 가능한 연장도구와 연결하여 사용하는 등 근골계질환 예방을 위한 적절한 조치를 강구하여야 한다.",,,,,,,,,,,
58,C-17-2011,6.0,6.5,,,,,,,규정,,,경량철골천장틀 해체작업,,,,,,,,,,,,
59,C-17-2011,6.0,6.5,,,(1),,,,,규정,m,,경량철골천장틀 해체 시에는 천장 전체에 충격을 가하는 방법으로의 작업은 금지하여야 한다.,,,,,,,,,,,
60,C-17-2011,6.0,6.5,,,(2),,,,,규정,m,,"경량철골천장틀 해체 시에는 천장재 제거, 설비·조명기구의 보양, M-BAR, 행거 제거, 달대 제거 등 설치순서의 역순으로 해체하여야 한다.",,,,,,,,,,,
61,C-17-2011,6.0,6.5,,,(3),,,,,규정,m,,"통로, 작업발판 상부의 해체물은 발생 즉시 처리하여야 한다.",,,,,,,,,,,
62,C-17-2011,6.0,6.5,,,(4),,,,,규정,m,,"해체 시에는 안전모, 안전화, 방진마스크, 보안경 등 작업에 적합한 개인보호구를 지급하고 착용하여야 한다.",,,,,,,,,,,
