,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-97-2014,4.0,,,,,,,,정보,,,관계법령,"산업안전보건기준에 관한 규칙 제38조에 의하면 타워크레인 설치․조립․해체 작업을 하는 경우 다음과 같이 작업계획서 작성을 하여야 한다.
",,,,,,,,,,,
1,C-97-2014,4.0,,,,(1),,,,,정보,m,,사업주는 근로자의 위험을 방지하기 위하여 다음의 내용을 포함한 작업계획서를 작성하고 그 계획에 따라 작업을 하도록 하여야 한다.,,,,,,,,,,,
2,C-97-2014,4.0,,,,(1),(가),,,,정보,s,,타워크레인의 종류 및 형식,,,,,,,,,,,
3,C-97-2014,4.0,,,,(1),(나),,,,정보,s,,설치․조립 및 해체순서,,,,,,,,,,,
4,C-97-2014,4.0,,,,(1),(다),,,,정보,s,,작업도구․장비․가설설비 및 방호설비,,,,,,,,,,,
5,C-97-2014,4.0,,,,(1),(라),,,,정보,s,,작업인원의 구성 및 작업근로자의 역할 범위,,,,,,,,,,,
6,C-97-2014,4.0,,,,(1),(마),,,,정보,s,,산업안전보건기준에 관한 규칙 제142조에 따른 지지 방법,,,,,,,,,,,
7,C-97-2014,4.0,,,,(2),,,,,정보,m,,사업주는 (1)항에 따라 작성한 작업계획서의 내용을 해당 근로자에게 알려야 한다.,,,,,,,,,,,
8,C-97-2014,5.0,,,,,,,,정보,,,작업계획서 작성,"타워크레인 설치․조립․해체 작업계획서 작성 시에는 다음 각 호의 내용들을 작업계획서에 포함하여야 한다.
",,,,,,,,,,,
9,C-97-2014,5.0,5.1,,,,,,,정보,,,작업개요 (<부록 표 1> 참조),,,,,,,,,,,,<부록_표 1>
10,C-97-2014,5.0,5.1,,,(1),,,,,정보,m,,사업장 일반사항,,,,,,,,,,,
11,C-97-2014,5.0,5.1,,,(1),(가),,,,정보,s,,현장명,,,,,,,,,,,
12,C-97-2014,5.0,5.1,,,(1),(나),,,,정보,s,,"현장주소, 전화번호",,,,,,,,,,,
13,C-97-2014,5.0,5.1,,,(2),,,,,정보,m,,본사 비상연락망,,,,,,,,,,,
14,C-97-2014,5.0,5.1,,,(2),(가),,,,정보,s,,"주소, 대표전화",,,,,,,,,,,
15,C-97-2014,5.0,5.1,,,(2),(나),,,,정보,s,,각 부서별 부서장과 담당자 이름 및 연락처,,,,,,,,,,,
16,C-97-2014,5.0,5.1,,,(3),,,,,정보,m,,타워크레인 설치계획표,,,,,,,,,,,
17,C-97-2014,5.0,5.1,,,(3),(가),,,,정보,s,,"일정, 시간",,,,,,,,,,,
18,C-97-2014,5.0,5.1,,,(3),(나),,,,정보,s,,"작업공정, 작업분담 및 담당근로자",,,,,,,,,,,
19,C-97-2014,5.0,5.1,,,(4),,,,,정보,m,,타워크레인 배치도,,,,,,,,,,,
20,C-97-2014,5.0,5.2,,,,,,,정보,,,타워크레인의 종류 및 형식 (<부록 표 2> 참조),,,,,,,,,,,,<부록_표 2>
21,C-97-2014,5.0,5.2,,,(1),,,,,정보,m,,종류 및 형식,,,,,,,,,,,
22,C-97-2014,5.0,5.2,,,(1),(가),,,,정보,s,,"규격, 형식, Jib 길이, Tip load",,,,,,,,,,,
23,C-97-2014,5.0,5.2,,,(1),(나),,,,정보,s,,"자립고, 전기용량, 제작사, 제작년도, 형태",,,,,,,,,,,
24,C-97-2014,5.0,5.2,,,(2),,,,,정보,m,,타워크레인 수리․점검․사용 현황,,,,,,,,,,,
25,C-97-2014,5.0,5.2,,,(2),(가),,,,정보,s,,수리․점검이력,,,,,,,,,,,
26,C-97-2014,5.0,5.2,,,(2),(나),,,,정보,s,,사용이력,,,,,,,,,,,
27,C-97-2014,5.0,5.2,,,(2),(다),,,,정보,s,,등록증 사본,,,,,,,,,,,
28,C-97-2014,5.0,5.2,,,(2),(라),,,,정보,s,,운전원 면허증 사본,,,,,,,,,,,
29,C-97-2014,5.0,5.2,,,(3),,,,,정보,m,,타워크레인 주요제원 및 하중표,,,,,,,,,,,
30,C-97-2014,5.0,5.3,,,,,,,정보,,,설치․조립순서 및 작업별 점검․확인사항 (<부록 표 3> 참조),,,,,,,,,,,,<부록_표 3>
31,C-97-2014,5.0,5.3,,,(1),,,,,정보,m,,타워크레인 설치 작업도를 작업계획서에 첨부하여야 한다.,,,,,,,,,,,
32,C-97-2014,5.0,5.3,,,(2),,,,,정보,m,,타워크레인 설치․조립작업 흐름도를 작성한다. 타워크레인의 설치․조립은 제작회사에서 제공하는 설계도면 또는 설치 메뉴얼을 따르는 것을 원칙으로 한다. 타워크레인 설치․조립작업 흐름도의 예는 <그림 1>과 같다. 타워크레인 설치 협의 → 설치 크레인 위치 및 현장,<그림 1>,,,,,,,,,,
