,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-34-2011,4.0,,,,,,,,정보,,,공통 안전사항,,,,,,,,,,,,
1,C-34-2011,4.0,4.1,,,,,,,정보,,,현황 파악 및 작업계획 수립,,,,,,,,,,,,
2,C-34-2011,4.0,4.1,,,(1),,,,,정보,m,,구조물의 형상을 파악하여 거푸집 동바리의 종류 및 설치방법 등을 결정하여야 한다.,,,,,,,,,,,
3,C-34-2011,4.0,4.1,,,(2),,,,,정보,m,,"거푸집 동바리 설계는 콘크리트 자중, 측압, 작업하중, 충격하중, 풍하중 등을 검토하여 거푸집 동바리의 구조도면 및 조립도를 작성하고 안전성 여부를 검토하여야 한다.",,,,,,,,,,,
4,C-34-2011,4.0,4.1,,,(3),,,,,정보,m,,"거푸집 동바리의 구조도면 및 조립도에는 부재의 재질, 단면규격, 설치간격, 작업순서, 작업방법 등을 기재하여야 한다.",,,,,,,,,,,
5,C-34-2011,4.0,4.1,,,(4),,,,,정보,m,,"거푸집 동바리에 사용되는 재료는 강도, 내구성, 작업성, 경제성 등을 고려하여 선정하여야 한다.",,,,,,,,,,,
6,C-34-2011,4.0,4.1,,,(5),,,,,정보,m,,작업을 수행하기 전에 관리감독자를 선임하여야 한다.,,,,,,,,,,,
7,C-34-2011,4.0,4.2,,,,,,,규정,,,작업시작 전 안전교육 및 점검,,,,,,,,,,,,
8,C-34-2011,4.0,4.2,,,(1),,,,,규정,m,,관리감독자는 해당 근로자에게 거푸집 동바리의 구조도면 및 조립도를 제시하고 올바른 작업방법 및 순서를 주지시켜야 한다.,,,,,,,,,,,
9,C-34-2011,4.0,4.2,,,(2),,,,,규정,m,,"관리감독자는 근로자에게 담당업무 및 안전수칙을 주지시키고, 이행여부를 관리감독 하여야한다.",,,,,,,,,,,
10,C-34-2011,4.0,4.2,,,(3),,,,,규정,m,,"작업장 내에 전신주, 통신케이블 등 장애물 존재여부를 점검하고, 이에 대한 이설 또는 방호시설을 갖추는 등 안전조치를 실시하여야 한다.",,,,,,,,,,,
11,C-34-2011,4.0,4.2,,,(4),,,,,규정,m,,작업 전에 근로자의 건강상태를 확인하여 작업배치 여부를 결정하여야 한다.,,,,,,,,,,,
12,C-34-2011,4.0,4.2,,,(5),,,,,규정,m,,"작업 전에 보호구를 점검하여 불량 보호구는 폐기하고, 보호구의 올바른 착용 방법에 대하여 교육을 실시하여야 한다.",,,,,,,,,,,
13,C-34-2011,4.0,4.2,,,(6),,,,,규정,m,,투입되는 장비는 작업 전에 점검을 실시하고 이상이 발견된 때에는 즉시 정비하거나 교체하여야 한다.,,,,,,,,,,,
14,C-34-2011,4.0,4.2,,,(7),,,,,규정,m,,작업에 사용되는 전동기계․기구를 점검하여 불량기계․기구가 사용되지 않도록 하여야 한다.,,,,,,,,,,,
15,C-34-2011,4.0,4.2,,,(8),,,,,규정,m,,"가설통로, 비계, 작업발판 등 가시설물의 설치상태를 점검하고 이상 발견 시에는 즉시 보수하여야 한다.",,,,,,,,,,,
16,C-34-2011,4.0,4.3,,,,,,,규정,,,거푸집 동바리의 기초 검토,,,,,,,,,,,,
17,C-34-2011,4.0,4.3,,,(1),,,,,규정,m,,"동바리 형식인 경우에는 동바리의 설치지점인 지반 지내력을 검토하여 깔판, 깔목의 설치 또는 콘크리트 부설 등의 적절한 조치를 하여 동바리의 침하를 방지하여야 한다.",,,,,,,,,,,
18,C-34-2011,4.0,4.3,,,(2),,,,,규정,m,,보 형식인 경우에는 보 설치지점의 안전성을 검토하여야 한다.,,,,,,,,,,,
19,C-34-2011,4.0,4.4,,,,,,,규정,,,자재의 반입,,,,,,,,,,,,
20,C-34-2011,4.0,4.4,,,(1),,,,,규정,m,,"자재의 반입은 사용 순서 및 시기를 고려하여, 장기간 현장에 방치되지 않도록 그 반입시기를 적절히 조절하고 적치장소를 미리 확인하여야 한다.",,,,,,,,,,,
21,C-34-2011,4.0,4.4,,,(2),,,,,규정,m,,장비의 진출입로 및 작업장소는 작업 중 장비의 전도 또는 전락사고가 발생 하지 않도록 지반상태를 점검하고 안전성을 검토하여야 한다.,,,,,,,,,,,
22,C-34-2011,4.0,4.4,,,(3),,,,,규정,m,,"가설기자재는 안전인증 규격에 적합한 제품을 사용하고, 재사용 가설기자재는 변형, 부식 또는 손상상태 등이 재사용 성능기준에 적합한 것을 사용하여야 한다.",,,,,,,,,,,
23,C-34-2011,4.0,4.5,,,,,,,규정,,,안전시설 설치,,,,,,,,,,,,
24,C-34-2011,4.0,4.5,,,(1),,,,,규정,m,,가설통로 및 작업발판은 안전기준에 적합하게 설치하여야 한다.,,,,,,,,,,,
25,C-34-2011,4.0,4.5,,,(2),,,,,규정,m,,"추락위험이 있는 장소에는 안전난간, 추락방지망 등 추락재해 방지시설을 설치하여야 한다.",,,,,,,,,,,
26,C-34-2011,4.0,4.5,,,(3),,,,,규정,m,,"작업발판의 단부에는 높이 10cm 이상의 발끝막이판을 설치하고 낙하 우려가 있는 재료, 공구 등은 작업발판 위에 두지 말아야 한다.",,,,,,,,,,,
27,C-34-2011,5.0,,,,,,,,규정,,,하부구조물의 거푸집 동바리 설치작업,,,,,,,,,,,,
28,C-34-2011,5.0,5.1,,,,,,,규정,,,기초,,,,,,,,,,,,
29,C-34-2011,5.0,5.1,,,(1),,,,,규정,m,,교각 및 교대 위치를 측량하여 기초콘크리트에 위치를 표시한다.,,,,,,,,,,,
30,C-34-2011,5.0,5.1,,,(2),,,,,규정,m,,거푸집으로 합판거푸집을 사용할 경우에는 장선을 합판 결의 직각방향으로 설치하여야 한다.,,,,,,,,,,,
31,C-34-2011,5.0,5.1,,,(3),,,,,규정,m,,거푸집에 멍에를 설치하고 타이볼트를 가 체결한다.,,,,,,,,,,,
32,C-34-2011,5.0,5.1,,,(4),,,,,규정,m,,콘크리트의 측압과 충격하중에 의한 붕괴를 방지하기 위하여 경사지보공을 설치한다.,,,,,,,,,,,
33,C-34-2011,5.0,5.1,,,(5),,,,,규정,m,,"거푸집을 설계에서 지정된 치수 및 형상으로 수정하고, 횡 방향 하중에 충분히 견딜 수 있도록 타이볼트의 간격을 정하여 본 체결 한다.",,,,,,,,,,,
34,C-34-2011,5.0,5.2,,,,,,,규정,,,교대․교각 구체,,,,,,,,,,,,
35,C-34-2011,5.0,5.2,,,(1),,,,,규정,,,합판거푸집 또는 유로폼을 설치하는 경우에는 다음 사항을 준수하여야 한다.,,,,,,,,,,,
36,C-34-2011,5.0,5.2,,,(1),(가),,,,규정,m,,작업발판을 설치하고 단부에는 안전난간을 설치한다.,,,,,,,,,,,
37,C-34-2011,5.0,5.2,,,(1),(나),,,,규정,m,,작업 중 추락위험이 있는 장소에는 안전대 부착설비를 설치하고 안전대의 착용 또는 추락방지망의 설치 등 추락방지시설을 설치하여야 한다.,,,,,,,,,,,
38,C-34-2011,5.0,5.2,,,(1),(다),,,,규정,m,,작업발판위에 자재를 적재할 경우에는 허용하중을 초과하지 않도록 한다.,,,,,,,,,,,
39,C-34-2011,5.0,5.2,,,(1),(라),,,,규정,m,,타이볼트의 설치간격 및 부재의 치수는 콘크리트 측압을 고려한 설계도를 준수한다.,,,,,,,,,,,
40,C-34-2011,5.0,5.2,,,(1),(마),,,,규정,m,,"장선의 설치는 거푸집널의 허용휨응력, 전단응력 및 변위를 고려한 설계도를 준수한다.",,,,,,,,,,,
41,C-34-2011,5.0,5.2,,,(1),(바),,,,규정,m,,"멍에의 설치는 2본을 1개조로 하는 것을 원칙으로 하며 장선의 허용휨응력, 전단응력 및 변위를 고려한 설계도를 준수한다.",,,,,,,,,,,
