,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-102-2014,4.0,,,,,,,,정보,,,사업주의 의무,,,,,,,,,,,,
1,C-102-2014,4.0,,,,(1),,,,,정보,m,,사업주는 중량물 취급 작업을 하는 경우에는 그 작업에 따른 떨어짐․넘어짐․뒤집힘․깔림․부딪힘․맞음․무너짐․끼임 등의 위험을 예방할 수 있는 안전대책에 관한 작업계획서를 작성하고 그 계획에 따라 작업을 하도록 하여야 한다.,,,,,,,,,,,
2,C-102-2014,4.0,,,,(2),,,,,정보,m,,사업주는 (1)항에 따라 작성한 작업계획서의 내용을 해당 근로자에게 알려야 한다.,,,,,,,,,,,
3,C-102-2014,4.0,,,,(3),,,,,정보,m,,사업주는 (1)항의 작업계획서를 작성한 경우 작업지휘자를 지정하여 작업계획서에 따라 작업을 지휘하도록 하여야 한다.,,,,,,,,,,,
4,C-102-2014,4.0,,,,(4),,,,,정보,m,,사업주는 이동식 크레인을 이용하여 중량물을 운반하거나 취급하는 작업을 할 경우에는 일정한 신호방법을 정하여 신호하도록 하여야 한다.,,,,,,,,,,,
5,C-102-2014,5.0,,,,,,,,정보,,,작업계획서 작성시기 및 승인,,,,,,,,,,,,
6,C-102-2014,5.0,,,,(1),,,,,정보,m,,작업계획서는 다음 각 목에 해당하는 경우에 작성하여야 한다.,,,,,,,,,,,
7,C-102-2014,5.0,,,,(1),(가),,,,정보,s,,중량물 취급 작업이 시작되기 전,,,,,,,,,,,
8,C-102-2014,5.0,,,,(1),(나),,,,정보,s,,일상작업은 최초 작업개시 전,,,,,,,,,,,
9,C-102-2014,5.0,,,,(1),(다),,,,정보,s,,작업 위치 또는 작업 경로가 변경되었을 경우 작업 전,,,,,,,,,,,
10,C-102-2014,5.0,,,,(1),(라),,,,정보,s,,이동식 크레인의 기종이 변경되었을 경우 작업 전,,,,,,,,,,,
11,C-102-2014,5.0,,,,(2),,,,,정보,m,,작성된 작업계획서는 중량물 취급 작업이 시작되기 전에 안전보건관리책임자 또는 현장소장의 승인을 받아야 한다.,,,,,,,,,,,
12,C-102-2014,5.0,,,,(3),,,,,정보,m,,작업 참여자는 당해 작업이 시작되기 전에 작성된 작업계획서 내용을 확인하여야 한다.,,,,,,,,,,,
13,C-102-2014,6.0,,,,,,,,정보,,,작업계획서 작성 내용,"중량물 취급 작업계획서 작성 시에는 다음 각 호의 내용들이 포함된 작업계획서를 작성하여야 한다.
",,,,,,,,,,,
14,C-102-2014,6.0,6.1,,,,,,,정보,,,중량물 취급 작업 회사 및 이동식 크레인 현황,,,,,,,,,,,,
15,C-102-2014,6.0,6.1,,,(1),,,,,정보,m,,중량물 취급 작업 회사 현황,,,,,,,,,,,
16,C-102-2014,6.0,6.1,,,(1),(가),,,,정보,s,,"회사명, 주소",,,,,,,,,,,
17,C-102-2014,6.0,6.1,,,(1),(나),,,,정보,s,,"전화번호, 현장소장",,,,,,,,,,,
18,C-102-2014,6.0,6.1,,,(2),,,,,정보,m,,이동식 크레인 현황,,,,,,,,,,,
19,C-102-2014,6.0,6.1,,,(2),(가),,,,정보,s,,기종/모델명,,,,,,,,,,,
20,C-102-2014,6.0,6.1,,,(2),(나),,,,정보,s,,성능,,,,,,,,,,,
21,C-102-2014,6.0,6.1,,,(2),(다),,,,정보,s,,크레인 소유 회사명,,,,,,,,,,,
22,C-102-2014,6.0,6.1,,,(2),(라),,,,정보,s,,운전원명,,,,,,,,,,,
23,C-102-2014,6.0,6.1,,,(2),(마),,,,정보,s,,운전원 자격,,,,,,,,,,,
24,C-102-2014,6.0,6.1,,,(2),(바),,,,정보,s,,검사유효기간,,,,,,,,,,,
25,C-102-2014,6.0,6.2,,,,,,,정보,,,작업개요,,,,,,,,,,,,
26,C-102-2014,6.0,6.2,,,(1),,,,,정보,m,,작업일시,,,,,,,,,,,
27,C-102-2014,6.0,6.2,,,(2),,,,,정보,m,,작업장소,,,,,,,,,,,
