,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-55-2015,4.0,,,,,,,,규정,,,부재 운반 및 적재 시 안전조치 사항,,,,,,,,,,,,
1,C-55-2015,4.0,,,,(1),,,,,규정,m,,"공장에서 제작된 부재를 현장으로 운반하기 전에 운반차량의 차종과 주행시간, 진입경로, 운반물량, 차량 적재 및 결속방법, 상․하차 시 안전작업, 부재 적재장소 확보 등이 포함된 부재 운반계획서를 작성하여야 한다.",,,,,,,,,,,
2,C-55-2015,4.0,,,,(2),,,,,규정,m,,부재의 현장 반입은 작업공정 순서에 맞게 이루어지도록 하여 불필요한 과다 반입과 소운반을 최소화 하여야 한다.,,,,,,,,,,,
3,C-55-2015,4.0,,,,(3),,,,,규정,m,,부재는 각 유니트 부재마다 번호를 기재하여 현장 설치순서에 적합하도록 배치 및 적재하여야 한다.,,,,,,,,,,,
4,C-55-2015,4.0,,,,(4),,,,,규정,m,,"반입된 부재는 전도 및 도괴가 되지 않도록 바닥상태, 적재높이, 적재방법 등을 사전에 검토하여 안전하게 적재하여야 한다.",,,,,,,,,,,
5,C-55-2015,4.0,,,,(5),,,,,규정,m,,"자재 하역작업 시에는 부재의 형상, 종류, 중량, 양중장비 능력, 현장여건 등을 고려하여 하역장비 사용을 결정하여야 한다.",,,,,,,,,,,
6,C-55-2015,4.0,,,,(6),,,,,규정,m,,"관리감독자는 부재의 차량 적재 높이, 적재폭 등이 교통법규에 위반 사항이 없는지 점검하고 고정용 로프를 풀었을 때 부재가 무너질 위험이 없는가를 확인하여야 한다.",,,,,,,,,,,
7,C-55-2015,4.0,,,,(7),,,,,규정,m,,하역작업 시에는 신호수를 배치하여 정해진 신호에 따라야 하며 신호는 장비 운전원이 잘 볼 수 있는 곳에서 하여야 한다.,,,,,,,,,,,
8,C-55-2015,4.0,,,,(8),,,,,규정,m,,부재 하역장소는 근로자의 통행에 불편을 주지 않고 타 작업에 간섭이 발생하지 않는 위치를 선정하여야 한다.,,,,,,,,,,,
9,C-55-2015,4.0,,,,(9),,,,,규정,m,,"부재 운반용으로 팔레트 등을 사용하는 경우, 적재물이 움직이지 않도록 차량에 결속 처리하며 차량적재 후 결속부위는 마찰에 의한 결함이 발생하지 않도록 조치하여야 한다.",,,,,,,,,,,
10,C-55-2015,5.0,,,,,,,,규정,,,설치 시 안전조치 사항,,,,,,,,,,,,
11,C-55-2015,5.0,5.1,,,,,,,규정,,,일반사항,,,,,,,,,,,,
12,C-55-2015,5.0,5.1,,,(1),,,,,규정,m,,설치작업 전 세부 작업공정 단위별 위험성평가를 실시하여 안전작업계획서를 작성하고 이에 따라 작업하여야 한다.,,,,,,,,,,,
13,C-55-2015,5.0,5.1,,,(2),,,,,규정,m,,안전작업계획서 수립 시 다음사항을 검토하여 반영하여야 한다.,,,,,,,,,,,
14,C-55-2015,5.0,5.1,,,(2),(가),,,,규정,s,,"커튼월의 형식, 규모, 기상조건, 휴일, 작업범위 등을 고려한 작업 일정",,,,,,,,,,,
15,C-55-2015,5.0,5.1,,,(2),(나),,,,규정,s,,"부재 수, 형태, 중량, 치수 등을 고려한 작업량",,,,,,,,,,,
16,C-55-2015,5.0,5.1,,,(2),(다),,,,규정,s,,"양중장비의 종류, 규격, 설치장소, 양중방법",,,,,,,,,,,
17,C-55-2015,5.0,5.1,,,(2),(라),,,,규정,s,,"부착 기계․기구의 종류, 성능, 사용방법",,,,,,,,,,,
18,C-55-2015,5.0,5.1,,,(2),(마),,,,규정,s,,근로자 동원 및 작업반 구성,,,,,,,,,,,
19,C-55-2015,5.0,5.1,,,(2),(바),,,,규정,s,,타 공종과의 간섭 여부,,,,,,,,,,,
20,C-55-2015,5.0,5.1,,,(2),(사),,,,규정,s,,가설전기 사용에 따른 계획,,,,,,,,,,,
21,C-55-2015,5.0,5.1,,,(3),,,,,규정,m,,부재 설치 시 구조체의 강도저하로 인한 커튼월 틀 낙하 등의 사고예방을 위하여 구조체 콘크리트의 압축강도가 설계기준강도 이상일 때 실시하여야 한다.,,,,,,,,,,,
22,C-55-2015,5.0,5.1,,,(4),,,,,규정,m,,부재 설치 시 추락 및 부재의 낙하․비래 재해예방을 위하여 폭 40cm 이상의 작업발판을 설치하여야 하며 작업여건상 작업발판의 설치가 곤란한 경우에는 안전대 부착설비 설치 및 안전대를 착용하고 작업하도록 하여야 한다.,,,,,,,,,,,
