,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-27-2011,4.0,,,,,,,,규정,,,재료,,,,,,,,,,,,
1,C-27-2011,4.0,,,,(1),,,,,규정,m,,방호선반의 각 부분에 사용하는 재료는 <표 1>의 규격에 적합하거나 또는 그 이상의 기계적 성질을 가지고 있어야 한다.,,,<표 1>,,,,,,,,
2,C-27-2011,4.0,,,,(2),,,,,규정,m,,"방호선반은 손상, 변형 또는 부식이 없는 것이어야 한다.",,,,,,,,,,,
3,C-27-2011,5.0,,,,,,,,규정,,,구 조,방호선반은 틀에 가새를 조립한 상태에서 바닥판을 끼워 만든 것으로 <표 2> 및 다음 사항에 적합하여야 한다.,,,,,,,,,,,
4,C-27-2011,5.0,,,,(1),,,,,규정,m,,"틀은 “ᄃ”형이어야 하며 단변 중 1변은 바닥판을 끼울 수 있도록 열린 것이거나, 이와 유사한 구조로 바닥판을 견고하게 고정시킬 수 있어야 한다.",,,,,,,,,,,
5,C-27-2011,5.0,,,,(2),,,,,규정,m,,"바닥판은 부식에 견딜 수 있는 아연도금 강판으로서 강풍, 돌풍에 안전하도록 구멍(유공강판 구멍의 지름이 12mm 이하일 것)이 뚫린 구조이어야 한다.",,,,,,,,,,,
6,C-27-2011,5.0,,,,(3),,,,,규정,m,,각 부재의 구조는 조립식이어야 한다.,,,,,,,,,,,
7,C-27-2011,5.0,,,,(4),,,,,규정,m,,"조립, 해체 시 방호선반 위에서 작업이 가능한 구조이어야 한다.",,,,,,,,,,,
8,C-27-2011,5.0,,,,(5),,,,,규정,m,,가새는 방호선반에 대각선으로 설치되는 구조이어야 한다.,<그림 1>,,<표 2>,,,,,,,,
9,C-27-2011,6.0,,,,,,,,정보,,m,강도,방호선반의 강도 및 시험방법은 자율안전규격의 시험성능기준과 시험방법에 따른다.,,,,,,,,,,,
10,C-27-2011,7.0,,,,,,,,규정,,,설치기준,,,,,,,,,,,,
11,C-27-2011,7.0,7.1,,,,,,,규정,,,공통기준,,,,,,,,,,,,
12,C-27-2011,7.0,7.1,,,(1),,,,,규정,m,,"방호선반은 풍압, 진동, 충격 등으로 탈락하지 않도록 견고하게 설치하여야 한다.",,,,,,,,,,,
13,C-27-2011,7.0,7.1,,,(2),,,,,규정,m,,방호선반의 바닥판은 틈새가 없도록 설치하여야 한다.,,,,,,,,,,,
14,C-27-2011,7.0,7.1,,,(3),,,,,규정,m,,방호선반의 내민 길이는 비계의 외측(비계를 설치하지 않은 경우에는 구조 체의 외측)으로부터 수평거리 2m 이상 돌출 되도록 설치하여야 한다.,,,,,,,,,,,
15,C-27-2011,7.0,7.1,,,(4),,,,,규정,m,,"수평으로 설치하는 방호선반의 끝단에는 수평면으로부터 높이 60㎝ 이상의 난간을 설치하여야 하며, 난간은 방호선반에 낙하한 낙하물이 외부로 튕겨 나감을 방지할 수 있는 구조이어야 한다.",,,,,,,,,,,
16,C-27-2011,7.0,7.1,,,(5),,,,,규정,m,,경사지게 설치하는 방호선반이 수평면과 이루는 각도는 방호선반의 최외측이 구조물 쪽보다 20° 이상 30° 이내로 높아야 한다.,,,,,,,,,,,
17,C-27-2011,7.0,7.1,,,(6),,,,,규정,m,,"방호선반의 설치높이는 근로자를 낙하물에 의한 위험으로부터 방호할 수 있도록 가능한 낮은 위치에 설치하여야 하며, 8m를 초과하여 설치하지 않는다.",,,,,,,,,,,
18,C-27-2011,7.0,7.2,,,,,,,규정,,,외부비계용 방호선반,,,,,,,,,,,,
19,C-27-2011,7.0,7.2,,,(1),,,,,규정,m,,"외부비계에 설치하는 낙하물 방호 설비중 근로자, 보행자, 차량 등이 통행 할 때에는 방호선반을 설치하여야 한다.",,,,,,,,,,,
20,C-27-2011,7.0,7.2,,,(2),,,,,규정,m,,방호선반의 설치 위치는 구조체와 비계기둥의 틈사이 및 비계 외측에 설치하여야 한다.,,,,,,,,,,,
21,C-27-2011,7.0,7.2,,,(3),,,,,규정,m,,방호선반의 상․하 브래킷이 설치된 비계의 띠장에는 벽이음 철물을 수평 거리 매 3.6m 이하마다 보강하여야 한다.,,,,,,,,,,,
22,C-27-2011,7.0,7.3,,,,,,,규정,,,출입구 방호선반,,,,,,,,,,,,
23,C-27-2011,7.0,7.3,,,(1),,,,,규정,m,,근로자의 통행이 빈번한 출입구 및 임시출입구 상부에는 방호선반을 반드시 설치하여야 한다.,,,,,,,,,,,
24,C-27-2011,7.0,7.3,,,(2),,,,,규정,m,,방호선반의 내민 길이는 구조체의 최외측으로부터 산출하여야 한다.,,,,,,,,,,,
25,C-27-2011,7.0,7.3,,,(3),,,,,규정,m,,방호선반의 설치 높이는 출입구 지붕높이로 지붕면과 단차가 발생하지 않도록 한다.,,,,,,,,,,,
26,C-27-2011,7.0,7.3,,,(4),,,,,규정,m,,방호선반의 받침기둥은 비계용 강관 또는 이와 동등 이상의 성능을 갖는 재료를 사용하여야 한다.,,,,,,,,,,,
27,C-27-2011,7.0,7.3,,,(5),,,,,규정,m,,방호선반의 최외곽 받침기둥에는 방호울 또는 안전방망 등을 설치하여 방호선 반 외측으로 낙하한 낙하물이 구조물 내부로 튀어 들어오는 것을 방지할 수 있어야 한다.,,,,,,,,,,,
28,C-27-2011,7.0,7.4,,,,,,,규정,,,인화공용 리프트 주변 방호선반,,,,,,,,,,,,
29,C-27-2011,7.0,7.4,,,(1),,,,,규정,m,,리프트와 방호선반의 틈간격은 4㎝ 이하로 설치하여야 한다.,,,,,,,,,,,
30,C-27-2011,7.0,7.4,,,(2),,,,,규정,m,,방호선반의 내민길이 산정의 기준점은 리프트 케이지 최외곽으로 한다.,,,,,,,,,,,
31,C-27-2011,7.0,7.4,,,(3),,,,,규정,m,,방호선반의 설치 높이는 리프트 지붕 높이로 리프트 지붕면과 단차가 발생하지 않도록 한다.,,,,,,,,,,,
32,C-27-2011,7.0,7.4,,,(4),,,,,규정,m,,방호선반의 받침기둥은 비계용 강관 또는 이와 동등 이상의 성능을 갖는 재료를 사용하여야 한다.,,,,,,,,,,,
33,C-27-2011,7.0,7.4,,,(5),,,,,규정,m,,방호선반의 최외곽 받침기둥에는 방호울 또는 안전방망 등을 설치하여 방호선반 외측으로 낙하한 낙하물이 구조물 내부로 튀어 들어오는 것을 방지할 수 있어야 한다.,,,,,,,,,,,
34,C-27-2011,7.0,7.5,,,,,,,규정,,,가설통로 상부 방호선반,,,,,,,,,,,,
35,C-27-2011,7.0,7.5,,,(1),,,,,규정,m,,바닥판의 폭은 가설통로 난간의 중심선에서 최소 200㎜ 이상 돌출시켜 설치하여야 한다.,,,,,,,,,,,
36,C-27-2011,7.0,7.5,,,(2),,,,,규정,m,,방호선반의 받침기둥은 비계용 강관 또는 이와 동등 이상의 성능을 갖는 재료를 사용하여야 한다.,,,,,,,,,,,
37,C-27-2011,7.0,7.5,,,(3),,,,,규정,m,,방호선반의 최외곽 받침기둥에는 방호울 또는 안전방망 등을 설치하여 방호선반 외측으로 낙하한 낙하물이 구조물내부로 튀어 들어오는 것을 방지할 수 있어야 한다.,,,,,,,,,,,
38,C-27-2011,8.0,,,,,,,,규정,,,사용 시 주의사항,,,,,,,,,,,,
39,C-27-2011,8.0,,,,(1),,,,,규정,m,,"방호선반은 설치 후 3개월 이내마다 점검을 실시하여야 한다. 다만, 방호선반이 손상된 경우에는 즉시 교체 또는 보수하여야 한다.",,,,,,,,,,,
40,C-27-2011,8.0,,,,(2),,,,,규정,m,,방호선반의 주변에서 작업을 할 때에는 방호선반에서 튕겨 나오는 낙하물에 대한 방지조치를 하여야 한다.,,,,,,,,,,,
41,C-27-2011,8.0,,,,(3),,,,,규정,m,,방호선반에 적치되어 있는 낙하물 등은 즉시 제거하여야 한다.,,,,,,,,,,,
