,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-08-2015,4.0,,,,,,,,규정,,,작업발판의 구조 및 설치 기준,,,,,,,,,,,,
1,C-08-2015,4.0,4.1,,,,,,,규정,,,목재 작업발판,"작업장의 작업발판은 고용노동부 고시 제2013-54호(방호장치 의무안전인증 고시) 에 맞는 제품을 사용하여야 하나, 부득이 목재 작업발판을 사용하여야 할 경우에는 다음의 규정에 적합하여야 한다.",,,,,,,,,,,
2,C-08-2015,4.0,4.1,,,(1),,,,,규정,m,,"작업발판으로 사용할 판재의 치수는 폭이 두께의 5~6배 이상 되어야 하고 작업 발판의 폭은 40㎝ 이상, 두께는 3.5㎝ 이상, 길이는 3.6m 이내 이어야 한다.",,,,,,,,,,,
3,C-08-2015,4.0,4.1,,,(2),,,,,규정,m,,2개의 바닥재를 평행으로 사용할 경우 바닥재 사이의 틈은 3㎝ 이하 이어야 한다.,,,,,,,,,,,
4,C-08-2015,4.0,4.1,,,(3),,,,,규정,m,,작업발판의 장방향 이음은 맞댄 이음으로 해야 한다.,,,,,,,,,,,
5,C-08-2015,4.0,4.1,,,(4),,,,,규정,m,,건물 벽체와 작업발판과의 간격은 30㎝ 이내로 한다.,,,,,,,,,,,
6,C-08-2015,4.0,4.1,,,(5),,,,,규정,m,,작업발판에 설치하는 발끝막이판은 높이 10㎝ 이상이 되도록 해야 한다.,,,,,,,,,,,
7,C-08-2015,4.0,4.1,,,(6),,,,,규정,m,,작업발판 1개당 최소 3개소 이상 장선에 지지하여 전위하거나 탈락하지 않도록 철선 등으로 고정하여야 한다.,,,,,,,,,,,
8,C-08-2015,4.0,4.1,,,(7),,,,,규정,m,,발판 끝부분의 돌출 길이는 10㎝ 이상 20㎝ 이하가 되도록 한다.,,,,,,,,,,,
9,C-08-2015,4.0,4.1,,,(8),,,,,규정,m,,작업발판은 재료가 놓여있더라도 통행을 위하여 최소 20㎝ 이상의 공간이 확보되어야 한다.,,,,,,,,,,,
10,C-08-2015,4.0,4.1,,,(9),,,,,규정,m,,작업발판은 사용할 때 하중과 장선의 지지 간격에 따라서 응력의 상태가 달라지므로 〈표 1〉에 의한 허용응력을 초과하지 않도록 한다.,<그림 1>,,<표 1>,,,,,,,,
11,C-08-2015,4.0,4.2,,,,,,,규정,,,강재 작업발판,"강재 작업발판은 작업대, 통로용 작업발판 및 작업 계단으로 구분되며 작업자의 통로 및 작업 공간으로 사용되는 발판이다.",,,,,,,,,,,
