,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-05-2016,4.0,,,,,,,,정보,,,건설공사 주체별 의무,,,,,,,,,,,,
1,C-05-2016,4.0,4.1,,,,,,,정보,,,발주자의 의무,,,,,,,,,,,,
2,C-05-2016,4.0,4.1,,,(1),,,,,정보,m,,발주자는 건설공사 발주 시 돌관 작업을 하지 않고도 계획된 공사기간 내에 준공할 수 있도록 적정한 공사기간을 보장하여야 한다.,,,,,,,,,,,
3,C-05-2016,4.0,4.1,,,(2),,,,,정보,m,,돌관작업을 추진하게 하는 경우에는 공사품질 및 근로자의 안전보건을 확보하기 위한 적정한 공사비 또는 산업안전보건관리비를 추가로 산정하여 공사금액에 반영하여야 한다.,,,,,,,,,,,
4,C-05-2016,4.0,4.2,,,,,,,정보,,,감독자 및 감리자의 의무,,,,,,,,,,,,
5,C-05-2016,4.0,4.2,,,(1),,,,,정보,m,,건설 업체로부터 돌관작업 계획서를 제출받아 작업계획에 따라 시공하는지를 수시로 확인하여야 한다.,,,,,,,,,,,
6,C-05-2016,4.0,4.2,,,(2),,,,,정보,m,,일일 작업계획이 품질 및 안전․보건을 확보하기 위해 적정하게 수립․이행되는지 확인한다.,,,,,,,,,,,
7,C-05-2016,4.0,4.2,,,(3),,,,,정보,m,,"돌관작업으로 안전보건 조치가 불량하여 중대한 사고 발생 위험이 있는 경우 공사를 중단하도록 하고, 해당 위험에 대한 안전보건조치가 완료된 후 공사를 재개하여야 한다.",,,,,,,,,,,
8,C-05-2016,4.0,4.3,,,,,,,정보,,,건설 업체의 의무,,,,,,,,,,,,
9,C-05-2016,4.0,4.3,,,(1),,,,,정보,m,,돌관공사 전 작업계획을 수립하여야 하며 계획 수립 시 아래 사항을 고려하여야 한다.,,,,,,,,,,,
10,C-05-2016,4.0,4.3,,,(1),(가),,,,정보,s,,근로자 투입 및 근무시간의 적정 배분 계획,,,,,,,,,,,
11,C-05-2016,4.0,4.3,,,(1),(나),,,,정보,s,,미숙련 근로자에 대한 안전․보건교육 실시 계획,,,,,,,,,,,
12,C-05-2016,4.0,4.3,,,(1),(다),,,,정보,s,,근로자 휴게시설 확보 계획,,,,,,,,,,,
13,C-05-2016,4.0,4.3,,,(1),(라),,,,정보,s,,관리감독자 및 안전 보건관리자의 운용 계획,,,,,,,,,,,
14,C-05-2016,4.0,4.3,,,(1),(마),,,,정보,s,,작업장에 동시 투입 가능 장비의 수량 및 운용 계획,,,,,,,,,,,
15,C-05-2016,4.0,4.3,,,(1),(바),,,,정보,s,,가설재 및 안전시설물 확보 및 설치 계획,,,,,,,,,,,
16,C-05-2016,4.0,4.3,,,(1),(사),,,,정보,s,,여러 공종의 다수 근로자 동시 투입에 따른 가설전기․가설용수 등의 확충 계획,,,,,,,,,,,
17,C-05-2016,4.0,4.3,,,(1),(아),,,,정보,s,,다수의 공종이 동일 장소에서 동시 작업으로 인한 간섭의 최소화 계획,,,,,,,,,,,
18,C-05-2016,4.0,4.3,,,(1),(자),,,,정보,s,,동시 작업에 의한 위험성 평가 및 대책,,,,,,,,,,,
19,C-05-2016,4.0,4.3,,,(1),(차),,,,정보,s,,작업장 내 근로자 및 장비의 동선 계획 및 정리정돈 계획,,,,,,,,,,,
20,C-05-2016,4.0,4.3,,,(1),(카),,,,정보,s,,화재 폭발 예방 및 대피계획,,,,,,,,,,,
21,C-05-2016,4.0,4.3,,,(1),(타),,,,정보,s,,재해 발생 시 구조 및 응급처치 계획,,,,,,,,,,,
22,C-05-2016,4.0,4.3,,,(2),,,,정보,,m,,일일 작업계획을 수립하여 위험요인을 사전에 제거하도록 노력하여야 한다.,,,,,,,,,,,
23,C-05-2016,4.0,4.3,,,(2),(가),,,,정보,s,,위험성 평가를 통한 사전 대책 수립,,,,,,,,,,,
24,C-05-2016,4.0,4.3,,,(2),(나),,,,정보,s,,대형사고의 위험이 있는 고위험 작업에 대한 안전 작업계획 수립,,,,,,,,,,,
25,C-05-2016,4.0,4.3,,,(3),,,,,정보,m,,"다수 공종의 작업이 동시에 진행됨에 따라 발생할 수 있는 위험을 최소화할 수 있도록 공정회의 또는 협의체 회의를 통해 작업 상황과 유해 위험요인 및 예방대책을 공유하고 이행하여야 하며, 반드시 근로자에게 주지시켜야 한다.",,,,,,,,,,,
26,C-05-2016,4.0,4.4,,,,,,,정보,,,근로자의 의무,,,,,,,,,,,,
27,C-05-2016,4.0,4.4,,,(1),,,,,정보,m,,산업재해예방을 위해 관련 법규 및 안전보건기준을 준수하여야 한다.,,,,,,,,,,,
28,C-05-2016,4.0,4.4,,,(2),,,,,정보,m,,산업재해예방을 위해 사업주 및 관련 단체에서 실시하는 산업재해 방지 조치를 따라야 한다.,,,,,,,,,,,
29,C-05-2016,4.0,4.4,,,(3),,,,,정보,m,,"충분한 휴식과 수면, 과도한 음주 절제 등 건강관리를 위해 스스로 노력하여야 한다.",,,,,,,,,,,
30,C-05-2016,4.0,4.4,,,(4),,,,,정보,m,,급박한 위험이 있는 경우 즉시 작업을 중단하고 안전한 장소로 대피하여 관리감 독자에 보고하여야 한다.,,,,,,,,,,,
31,C-05-2016,5.0,,,,,,,,정보,,,돌관작업 계획 수립 시 유의사항,,,,,,,,,,,,
32,C-05-2016,5.0,5.1,,,,,,,정보,,,근로자 관리 계획,,,,,,,,,,,,
33,C-05-2016,5.0,5.1,,,(1),,,,,정보,m,,근로자 동원 계획 수립 시 근로기준법에서 정한 근로시간을 초과하지 않도록 한다.,,,,,,,,,,,
34,C-05-2016,5.0,5.1,,,(2),,,,,정보,m,,교대 근무 편성 등으로 충분한 휴식시간을 확보한다.,,,,,,,,,,,
35,C-05-2016,5.0,5.1,,,(2),(가),,,,정보,s,,"근로시간이 4시간 이상인 경우에는 30분 이상, 8시간인 경우에는 1시간 이상의 휴게시간을 근로시간 도중에 주어야 한다.",,,,,,,,,,,
36,C-05-2016,5.0,5.1,,,(3),,,,,정보,m,,동일 장소에서 다수의 공종․공정이 동시 작업을 실시할 경우 발생 가능성이 있는 사고의 잠재된 유해 위험요인에 대한 위험성 평가를 실시하여 공종 공정간 간섭과 영향이 최소화되도록 작업 계획을 수립한다.,,,,,,,,,,,
37,C-05-2016,5.0,5.1,,,(4),,,,,정보,m,,"위험성 평가에는 동일 장소에 다수의 건설장비 운용 시 충돌 협착 위험, 인화성물질․가연성가스 사용과 용접 용단 등 화기사용 작업 시 화재․폭발 위험, 구조물 또는 흙막이 공사 시 붕괴 위험, 상․하 동시 작업에 따른 낙하 위험 등에 대한 평가가 포함되어야 한다.",,,,,,,,,,,
38,C-05-2016,5.0,5.1,,,(5),,,,,정보,m,,근로자 추가 투입에 따른 관련 대책을 수립한다.,,,,,,,,,,,
39,C-05-2016,5.0,5.1,,,(5),(가),,,,정보,s,,현장 출입 근로자의 출․퇴근 관리 계획,,,,,,,,,,,
