,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-49-2012,4.0,,,,,,,,규정,,,안전대의 종류 및 명칭,,,,,,,,,,,,
1,C-49-2012,4.0,4.1,,,,,,,규정,,m,안전대의 종류,"안전대의 종류는 <표 1> 및 <그림 1>과 같다.
",<그림 1>,,<표 1>,,,,,,,,
2,C-49-2012,4.0,4.2,,,,,,,규정,,m,명칭,"안전대의 부위별 명칭은 <그림 2>와 같다.
",<그림 2>,,,,,,,,,,
3,C-49-2012,5.0,,,,,,,,규정,,m,안전대의 착용대상 작업,"안전대는 추락위험이 있는 작업에는 반드시 착용하여야 하며, 추락의 위험이 있는 장소는 다음과 같다.
",,,,,,,,,,,
4,C-49-2012,5.0,,,,(1),,,,,규정,m,,작업발판(폭 40㎝)이 없는 장소의 작업,,,,,,,,,,,
5,C-49-2012,5.0,,,,(2),,,,,규정,m,,작업발판이 있어도 난간대가 없는 장소의 작업,,,,,,,,,,,
6,C-49-2012,5.0,,,,(3),,,,,규정,m,,난간대로부터 상체를 내밀어 작업하는 경우,,,,,,,,,,,
7,C-49-2012,5.0,,,,(4),,,,,규정,m,,작업발판과 구조체 사이의 거리가 30cm 이상으로 수평방호시설이 없는 장소의 작업,,,,,,,,,,,
8,C-49-2012,6.0,,,,,,,,규정,,m,안전대의 선정,"안전대의 선정은 다음 사용목적에 적합한 안전대를 선정하여야 한다.
",,,,,,,,,,,
9,C-49-2012,6.0,,,,(1),,,,,규정,m,,"1종 안전대는 전주 위에서의 작업과 같이 발받침은 확보되어 있어도 불안전하여 체중의 일부를 U자 걸이로 안전대에 지지하여야만 작업을 할 수 있으며, 1개 걸이의 상태로는 사용하지 않도록 선정해야 한다.",,,,,,,,,,,
10,C-49-2012,6.0,,,,(2),,,,,규정,m,,"2종 안전대는 1개 걸이 전용으로서 작업을 할 경우, 안전대에 의지하지 않아도 작업할 수 있는 발판이 확보되었을 때 사용한다. 다만 로우프의 끝단에 클립이 부착된 것은 수직지지 로우프만으로 안전대를 설치하는 경우에 사용한다.",,,,,,,,,,,
11,C-49-2012,6.0,,,,(3),,,,,규정,m,,3종 안전대는 1개 걸이와 U자 걸이로 사용할 때 적합하다. 특히 U자걸이 작업시 후크를 걸고 벗길 때 추락을 방지하기 위해 보조로우프를 사용하는 것이 좋다.,,,,,,,,,,,
12,C-49-2012,6.0,,,,(4),,,,,규정,m,,안전블록이 부착된 안전대의 구조는 다음 각호에 적합하여야 한다.,,,,,,,,,,,
13,C-49-2012,6.0,,,,(4),(가),,,,규정,m,,안전블록을 부착하여 사용하는 안전대는 신체지지의 방법으로 안전 그네만을 사용하여야 한다.,,,,,,,,,,,
14,C-49-2012,6.0,,,,(4),(나),,,,규정,m,,안전블록은 정격 사용길이가 명시되어야 한다.,,,,,,,,,,,
15,C-49-2012,6.0,,,,(4),(다),,,,규정,m,,"안전블록의 줄은 로우프, 웨빙, 와이어로우프이어야 하며, 와이어 로우프인 경우 최소공칭지름이 4㎜ 이상이어야 한다.",,,,,,,,,,,
16,C-49-2012,6.0,,,,(5),,,,,규정,m,,추락방지대가 부착된 안전대의 구조는 다음 각호에 적합하여야 한다.,,,,,,,,,,,
17,C-49-2012,6.0,,,,(5),(가),,,,규정,m,,추락방지대를 부착하여 사용하는 안전대는 신체지지의 방법으로 안전 그네만을 사용하여야 하며 수직구명줄이 포함되어야 한다.,,,,,,,,,,,
18,C-49-2012,6.0,,,,(5),(나),,,,규정,m,,"추락방지대와 안전그네간의 연결 죔줄은 가능한 짧고 로우프, 웨빙, 체인 등이어야 한다.",,,,,,,,,,,
19,C-49-2012,6.0,,,,(5),(다),,,,규정,m,,수직구명줄에서 걸이설비와의 연결부위는 훅 또는 카라비나 등이 장착되어 걸이설비와 확실히 연결되어야 한다.,,,,,,,,,,,
20,C-49-2012,6.0,,,,(5),(라),,,,규정,m,,수직구명줄은 유연한 로우프 등이어야 하며 구명줄이 고정되지 않아 흔들림에 의한 추락방지대의 오작동을 막기위하여 적절한 방법을 이용하여 팽팽히 당겨져야 한다.,,,,,,,,,,,
21,C-49-2012,7.0,,,,,,,,규정,,m,안전대의 사용,,,,,,,,,,,,
22,C-49-2012,7.0,,,,(1),,,,,규정,m,,안전대의 착용은 다음에 정하는 착용방법에 따라야 한다.,,,,,,,,,,,
23,C-49-2012,7.0,,,,(1),(가),,,,규정,m,,벨트는 추락시 작업자에게 충격을 최소한으로 하고 추락저지시 발쪽으로 빠지지 않도록 요골 근처에 확실하게 착용하여야 한다.,,,,,,,,,,,
24,C-49-2012,7.0,,,,(1),(나),,,,규정,m,,"박클을 바르게 사용하고, 벨트 끝이 벨트 통로를 확실하게 통과하여야 한다.",,,,,,,,,,,
25,C-49-2012,7.0,,,,(1),(다),,,,규정,m,,"신축조절기를 사용할 때에는 각 링에 바르게 걸어야 하며, 벨트 끝이나 작업복이 말려 들어가지 않도록 주의하여야 한다.",,,,,,,,,,,
26,C-49-2012,7.0,,,,(1),(라),,,,규정,m,,U자걸이 사용시 후크를 각링이나 D링 이외의 것에 잘못 거는 일이 없도록 벨트의 D링이나 각링부에는 후크가 걸릴 수 있는 물건을 부착하지 말아야 한다.,,,,,,,,,,,
27,C-49-2012,7.0,,,,(1),(마),,,,규정,m,,착용 후 지상에서 각각의 상태에서 체중을 걸고 각 부품의 이상 유무를 확인한 후 사용하여야 한다.,,,,,,,,,,,
28,C-49-2012,7.0,,,,(1),(바),,,,규정,m,,안전대를 지지하는 대상물은 로우프의 이동에 의해 로우프가 벗겨지거나 빠질 우려가 없는 구조로서 충격에 충분히 견딜 수 있어야 한다.,,,,,,,,,,,
