,doc_code,t1,t2,t3,t4,c1,c2,c3,c4,title_category,content_category,group,title,content,image,picture,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
0,C-35-2011,4.0,,,,,,,,정보,,,작업계획 수립시 준수사항,,,,,,,,,,,,
1,C-35-2011,4.0,,,,(1),,,,,정보,m,,공사현장의 제반 여건과 교량 상부구조물의 형상을 파악하여 이동식 비계의 형식을 선정하여야 한다.,,,,,,,,,,,
2,C-35-2011,4.0,,,,(2),,,,,정보,m,,이동식 비계는 이동식 비계에 작용하는 하중을 고려하여 안전성 여부를 검토하여야 한다.,,,,,,,,,,,
3,C-35-2011,4.0,,,,(3),,,,,정보,m,,"이동식 비계의 설치, 이동, 해체작업 단계별 작업방법과 순서, 안전작업 매뉴얼, 근로자와 장비에 대한 안전조치 사항 등이 포함된 작업계획서를 수립하여야 한다.",,,,,,,,,,,
4,C-35-2011,4.0,,,,(4),,,,,정보,m,,"작업계획서는 이동식 비계작업에 풍부한 경험과 지식을 갖춘 사람이 수립하여야 하며, 공사중에는 계획서의 내용이 제대로 이행되는지의 여부를 정기적으로 확인할 수 있도록 하여야 한다.",,,,,,,,,,,
5,C-35-2011,5.0,,,,,,,,규정,,,설치․이동․해체작업 안전조치사항,,,,,,,,,,,,
6,C-35-2011,5.0,5.1,,,,,,,규정,,,공통사항,,,,,,,,,,,,
7,C-35-2011,5.0,5.1,,,(1),,,,,규정,m,,작업시작 전에 관리감독자를 지정하여 작업을 지휘하도록 하여야 한다.,,,,,,,,,,,
8,C-35-2011,5.0,5.1,,,(2),,,,,규정,m,,"작업장내 고압 송전선로, 전기․통신케이블 등 장애물 현황을 사전에 조사하여 이설하거나 방호시설을 갖추는 등의 안전조치를 하여야 한다.",,,,,,,,,,,
9,C-35-2011,5.0,5.1,,,(3),,,,,규정,m,,근로자의 건강상태를 작업전에 확인하여 작업배치 적정여부를 결정하여야 한다.,,,,,,,,,,,
10,C-35-2011,5.0,5.1,,,(4),,,,,규정,m,,"안전모, 안전대 등 근로자의 개인보호구를 점검하고 작업전에 보호구의 착용 방법에 대한 교육을 실시한 다음 작업중에 착용여부 및 상태를 확인하여야 한다.",,,,,,,,,,,
11,C-35-2011,5.0,5.1,,,(5),,,,,규정,m,,사용예정 장비는 안전점검을 실시하여 이상이 발견된 때에는 정상적인 장비로 교체하거나 정비하여 이상이 없음을 확인한 후 사용하도록 한다.,,,,,,,,,,,
12,C-35-2011,5.0,5.1,,,(6),,,,,규정,m,,위험기계․기구의 방호장치를 점검하고 이상이 있는 경우에는 정상적인 제품으로 교체하여야 한다.,,,,,,,,,,,
13,C-35-2011,5.0,5.1,,,(7),,,,,규정,m,,관리감독자는 당해 작업의 위험요인과 이에 대한 안전수칙을 근로자에게 주지시키고 이행여부를 확인하여야 한다.,,,,,,,,,,,
14,C-35-2011,5.0,5.1,,,(8),,,,,규정,m,,공사차량의 출입로를 확보하고 차량유도계획을 수립하여 제3자에게 피해를 주지않도록 하여야 한다.,,,,,,,,,,,
15,C-35-2011,5.0,5.1,,,(9),,,,,규정,m,,"작업시작 전에 가설통로, 안전방망, 안전난간 등 안전시설의 설치상태를 확인하여야 한다.",,,,,,,,,,,
16,C-35-2011,5.0,5.1,,,(10),,,,,규정,m,,"이동식 비계에 사용되는 부재의 재질 및 용접상태, 볼트 등의 이상유무를 사전에 확인하여야 한다.",,,,,,,,,,,
17,C-35-2011,5.0,5.1,,,(11),,,,,규정,m,,작업장내 공구 및 자재를 정리 정돈하여 낙하․비래 등의 재해를 예방하여야 한다.,,,,,,,,,,,
18,C-35-2011,5.0,5.1,,,(12),,,,,규정,m,,중량부재를 크레인으로 인양할 경우에는 부재에 인양용 러그(Lug)를 설치하여 사용하도록 한다.,,,,,,,,,,,
19,C-35-2011,5.0,5.1,,,(13),,,,,규정,m,,중량물 부품을 운반하여 지면에 임시 적재할 때에는 반드시 받침목을 고이고 균형을 잡은 후 적재하여야 한다.,,,,,,,,,,,
